PID	Ass. Year	Improvements	Land	Total	CollectedOn
1002	2022	0	4800	4800	2024-12-03
1003	2025	291800	166200	458000	2024-12-03
1003	2023	178600	166900	345500	2024-12-03
1003	2022	167600	166900	334500	2024-12-03
1004	2025	370900	175200	546100	2024-12-03
1004	2023	370900	175200	546100	2024-12-03
1004	2022	370900	175200	546100	2024-12-03
1005	2025	348300	184800	533100	2024-12-03
1005	2023	348300	184800	533100	2024-12-03
1005	2022	348300	184800	533100	2024-12-03
1006	2025	131500	140300	271800	2024-12-03
1006	2023	131500	140300	271800	2024-12-03
1006	2022	131500	140300	271800	2024-12-03
1009	2025	0	9800	9800	2024-12-03
1009	2023	0	10700	10700	2024-12-03
1009	2022	0	10800	10800	2024-12-03
1015	2025	56500	122100	178600	2024-12-03
1015	2023	56500	122100	178600	2024-12-03
1015	2022	56500	122100	178600	2024-12-03
1016	2025	122600	155100	277700	2024-12-03
1016	2023	122600	155100	277700	2024-12-03
1016	2022	122600	155100	277700	2024-12-03
1018	2025	43400	94400	137800	2024-12-03
1018	2023	43400	94500	137900	2024-12-03
1018	2022	43400	94600	138000	2024-12-03
1019	2025	265300	163000	428300	2024-12-03
1019	2023	265300	163000	428300	2024-12-03
1019	2022	265300	163000	428300	2024-12-03
1020	2025	81200	169000	250200	2024-12-03
1020	2023	81200	169000	250200	2024-12-03
1020	2022	81200	169000	250200	2024-12-03
1022	2025	370500	181800	552300	2024-12-03
1022	2023	370500	182300	552800	2024-12-03
1022	2022	370500	182300	552800	2024-12-03
1023	2025	160500	195700	356200	2024-12-03
1023	2023	160500	195700	356200	2024-12-03
1023	2022	160500	195700	356200	2024-12-03
1024	2025	142900	148400	291300	2024-12-03
1024	2023	142900	148400	291300	2024-12-03
1024	2022	142900	148400	291300	2024-12-03
1025	2025	296500	202000	498500	2024-12-03
1025	2023	296500	202000	498500	2024-12-03
1025	2022	296500	202000	498500	2024-12-03
1026	2025	261400	176100	437500	2024-12-03
1026	2023	261400	176100	437500	2024-12-03
1026	2022	261400	176100	437500	2024-12-03
1027	2025	0	14000	14000	2024-12-03
1027	2023	0	19900	19900	2024-12-03
1027	2022	0	19100	19100	2024-12-03
1028	2025	0	12200	12200	2024-12-03
1028	2023	0	12200	12200	2024-12-03
1028	2022	0	12200	12200	2024-12-03
1030	2025	368900	264300	633200	2024-12-03
1030	2023	368900	264300	633200	2024-12-03
1030	2022	368900	264300	633200	2024-12-03
1031	2025	145000	141500	286500	2024-12-03
1031	2023	145000	141600	286600	2024-12-03
1031	2022	145000	141700	286700	2024-12-03
1033	2025	313200	178300	491500	2024-12-03
1033	2023	298200	179500	477700	2024-12-03
1033	2022	298200	179500	477700	2024-12-03
1034	2025	17100	16200	33300	2024-12-03
1034	2023	17100	16600	33700	2024-12-03
1034	2022	17100	16600	33700	2024-12-03
1035	2025	162400	251800	414200	2024-12-03
1035	2023	162400	251800	414200	2024-12-03
1035	2022	162400	251800	414200	2024-12-03
1037	2025	53700	226100	279800	2024-12-03
1037	2023	53700	226100	279800	2024-12-03
1037	2022	53700	226100	279800	2024-12-03
1038	2025	114400	97000	211400	2024-12-03
1038	2023	114400	97000	211400	2024-12-03
1038	2022	114400	97000	211400	2024-12-03
1039	2025	0	4500	4500	2024-12-03
1039	2023	0	6400	6400	2024-12-03
1039	2022	0	6000	6000	2024-12-03
1040	2025	404300	143100	547400	2024-12-03
1040	2023	404300	143100	547400	2024-12-03
1040	2022	391100	143100	534200	2024-12-03
1041	2025	348600	147700	496300	2024-12-03
1041	2023	348600	147700	496300	2024-12-03
1041	2022	348600	147700	496300	2024-12-03
1042	2025	245800	152800	398600	2024-12-03
1042	2023	245800	152800	398600	2024-12-03
1042	2022	245800	152800	398600	2024-12-03
1043	2025	125600	100500	226100	2024-12-03
1043	2023	125600	100500	226100	2024-12-03
1043	2022	125600	100500	226100	2024-12-03
1045	2025	68200	105400	173600	2024-12-03
1045	2023	68200	105400	173600	2024-12-03
1045	2022	68200	105400	173600	2024-12-03
1046	2025	128000	131300	259300	2024-12-03
1046	2023	128000	131300	259300	2024-12-03
1046	2022	128000	131300	259300	2024-12-03
1048	2025	0	4400	4400	2024-12-03
1048	2023	0	4400	4400	2024-12-03
1048	2022	0	4400	4400	2024-12-03
1049	2025	31100	161400	192500	2024-12-03
1049	2023	31100	161400	192500	2024-12-03
1049	2022	31100	161400	192500	2024-12-03
1051	2025	90000	147200	237200	2024-12-03
1051	2023	73600	147200	220800	2024-12-03
1051	2022	73600	147200	220800	2024-12-03
1052	2025	118300	135600	253900	2024-12-03
1052	2023	118300	136100	254400	2024-12-03
1052	2022	118300	136000	254300	2024-12-03
1053	2025	859100	326200	1185300	2024-12-03
1053	2023	859100	327700	1186800	2024-12-03
1053	2022	859100	328400	1187500	2024-12-03
1054	2025	1622000	407400	2029400	2024-12-03
1054	2023	1622000	407500	2029500	2024-12-03
1054	2022	1622000	407700	2029700	2024-12-03
1055	2025	0	11400	11400	2024-12-03
1055	2023	0	16800	16800	2024-12-03
1055	2022	0	16900	16900	2024-12-03
1057	2025	0	1300	1300	2024-12-03
1057	2023	0	1800	1800	2024-12-03
1057	2022	0	1700	1700	2024-12-03
1058	2025	9400	16400	25800	2024-12-03
1058	2023	9400	16900	26300	2024-12-03
1058	2022	9400	17000	26400	2024-12-03
1060	2025	956300	192500	1148800	2024-12-03
1060	2023	952200	193100	1145300	2024-12-03
1060	2022	952200	193100	1145300	2024-12-03
1061	2025	132200	194200	326400	2024-12-03
1061	2023	132200	194200	326400	2024-12-03
1061	2022	132200	194200	326400	2024-12-03
1064	2025	536700	154300	691000	2024-12-03
1064	2023	536700	155400	692100	2024-12-03
1064	2022	536700	155500	692200	2024-12-03
1068	2025	620900	192800	813700	2024-12-03
1068	2023	620900	193300	814200	2024-12-03
1068	2022	620900	192600	813500	2024-12-03
1069	2025	0	1500	1500	2024-12-03
1069	2023	0	1600	1600	2024-12-03
1069	2022	0	1600	1600	2024-12-03
1070	2025	62100	169800	231900	2024-12-03
1070	2023	62100	169800	231900	2024-12-03
1070	2022	62100	169800	231900	2024-12-03
1071	2025	496200	139200	635400	2024-12-03
1071	2023	496200	139200	635400	2024-12-03
1071	2022	496200	139200	635400	2024-12-03
1076	2025	0	4000	4000	2024-12-03
1076	2023	0	5100	5100	2024-12-03
1076	2022	0	5300	5300	2024-12-03
1077	2025	0	23400	23400	2024-12-03
1077	2023	0	29800	29800	2024-12-03
1077	2022	0	30700	30700	2024-12-03
1078	2025	200900	103900	304800	2024-12-03
1078	2023	200900	103900	304800	2024-12-03
1078	2022	200900	103900	304800	2024-12-03
1079	2025	0	100	100	2024-12-03
1079	2023	0	100	100	2024-12-03
1079	2022	0	100	100	2024-12-03
1081	2025	0	100	100	2024-12-03
1081	2023	0	100	100	2024-12-03
1081	2022	0	100	100	2024-12-03
1082	2025	33700	95900	129600	2024-12-03
1082	2023	33700	95900	129600	2024-12-03
1082	2022	33700	95900	129600	2024-12-03
1083	2025	0	3000	3000	2024-12-03
1083	2023	0	4000	4000	2024-12-03
1083	2022	0	3900	3900	2024-12-03
1084	2025	0	100	100	2024-12-03
1084	2023	0	100	100	2024-12-03
1084	2022	0	100	100	2024-12-03
1085	2025	0	1000	1000	2024-12-03
1085	2023	0	1400	1400	2024-12-03
1085	2022	0	1300	1300	2024-12-03
1087	2025	0	83500	83500	2024-12-03
1087	2023	0	83500	83500	2024-12-03
1087	2022	0	83500	83500	2024-12-03
1091	2025	80800	145200	226000	2024-12-03
1091	2023	80800	145200	226000	2024-12-03
1091	2022	80800	145200	226000	2024-12-03
1092	2025	309500	161300	470800	2024-12-03
1092	2023	309500	161300	470800	2024-12-03
1092	2022	309500	161300	470800	2024-12-03
1093	2025	0	139200	139200	2024-12-03
1093	2023	0	139200	139200	2024-12-03
1093	2022	0	139200	139200	2024-12-03
1094	2025	179900	240600	420500	2024-12-03
1094	2023	179900	240600	420500	2024-12-03
1094	2022	179900	240600	420500	2024-12-03
1096	2025	1589900	318000	1907900	2024-12-03
1096	2023	1589900	318800	1908700	2024-12-03
1096	2022	1589900	319000	1908900	2024-12-03
1097	2025	0	4800	4800	2024-12-03
1097	2023	0	900	900	2024-12-03
1097	2022	0	900	900	2024-12-03
1099	2025	269700	194800	464500	2024-12-03
1099	2023	269700	194800	464500	2024-12-03
1099	2022	257600	194800	452400	2024-12-03
1101	2025	176500	127400	303900	2024-12-03
1101	2023	176500	127400	303900	2024-12-03
1101	2022	176500	127400	303900	2024-12-03
1102	2025	94200	134800	229000	2024-12-03
1102	2023	94200	134800	229000	2024-12-03
1102	2022	94200	134800	229000	2024-12-03
1103	2025	0	2100	2100	2024-12-03
1103	2023	0	2900	2900	2024-12-03
1103	2022	0	3100	3100	2024-12-03
1104	2025	535000	189400	724400	2024-12-03
1104	2023	535000	189900	724900	2024-12-03
1104	2022	535000	189900	724900	2024-12-03
1105	2025	538000	187300	725300	2024-12-03
1105	2023	538000	187500	725500	2024-12-03
1105	2022	538000	187500	725500	2024-12-03
1109	2025	653900	214100	868000	2024-12-03
1109	2023	653900	214500	868400	2024-12-03
1109	2022	653900	214600	868500	2024-12-03
1111	2025	0	128800	128800	2024-12-03
1111	2023	0	128800	128800	2024-12-03
1111	2022	0	128800	128800	2024-12-03
1112	2025	196600	168700	365300	2024-12-03
1112	2023	196600	168700	365300	2024-12-03
1112	2022	196600	168700	365300	2024-12-03
1113	2025	73200	221300	294500	2024-12-03
1113	2023	73200	222800	296000	2024-12-03
1113	2022	73200	222800	296000	2024-12-03
1118	2025	204900	130200	335100	2024-12-03
1118	2023	204900	130200	335100	2024-12-03
1118	2022	204900	130200	335100	2024-12-03
1120	2025	370500	163600	534100	2024-12-03
1120	2023	370500	163700	534200	2024-12-03
1120	2022	370500	163700	534200	2024-12-03
1121	2025	233400	148900	382300	2024-12-03
1121	2023	221000	148900	369900	2024-12-03
1121	2022	221000	148900	369900	2024-12-03
1122	2025	27800	97300	125100	2024-12-03
1122	2023	27800	97300	125100	2024-12-03
1122	2022	27800	97300	125100	2024-12-03
1123	2025	37100	140400	177500	2024-12-03
1123	2023	37100	140400	177500	2024-12-03
1123	2022	37100	140400	177500	2024-12-03
1124	2025	39500	95000	134500	2024-12-03
1124	2023	39500	95000	134500	2024-12-03
1124	2022	39500	95000	134500	2024-12-03
1125	2025	27000	50400	77400	2024-12-03
1125	2023	27000	50400	77400	2024-12-03
1125	2022	27000	50400	77400	2024-12-03
1126	2025	194300	103600	297900	2024-12-03
1126	2023	194300	103600	297900	2024-12-03
1126	2022	194300	103600	297900	2024-12-03
1127	2025	50200	120100	170300	2024-12-03
1127	2023	50200	120200	170400	2024-12-03
1127	2022	50200	120200	170400	2024-12-03
1129	2025	0	100	100	2024-12-03
1129	2023	0	100	100	2024-12-03
1129	2022	0	100	100	2024-12-03
1131	2025	54200	117800	172000	2024-12-03
1131	2023	54200	119000	173200	2024-12-03
1131	2022	54200	119100	173300	2024-12-03
1132	2025	605600	162700	768300	2024-12-03
1132	2023	605600	164700	770300	2024-12-03
1132	2022	605600	163900	769500	2024-12-03
1133	2025	121200	111300	232500	2024-12-03
1133	2023	121200	111300	232500	2024-12-03
1133	2022	121200	111300	232500	2024-12-03
1136	2025	82700	92300	175000	2024-12-03
1136	2023	82700	92300	175000	2024-12-03
1136	2022	82700	92300	175000	2024-12-03
1137	2025	26500	75000	101500	2024-12-03
1137	2023	26500	75000	101500	2024-12-03
1137	2022	26500	75000	101500	2024-12-03
1138	2025	40000	46500	86500	2024-12-03
1138	2023	40000	46500	86500	2024-12-03
1138	2022	40000	46500	86500	2024-12-03
1140	2025	258000	150300	408300	2024-12-03
1140	2023	233000	150300	383300	2024-12-03
1140	2022	233000	150300	383300	2024-12-03
1141	2025	0	3300	3300	2024-12-03
1141	2023	0	3300	3300	2024-12-03
1141	2022	0	3300	3300	2024-12-03
1142	2025	298500	151900	450400	2024-12-03
1142	2023	298500	151900	450400	2024-12-03
1142	2022	252600	151900	404500	2024-12-03
1144	2025	380000	145300	525300	2024-12-03
1144	2023	380000	145700	525700	2024-12-03
1144	2022	380000	145800	525800	2024-12-03
1149	2025	164600	169800	334400	2024-12-03
1149	2023	164600	169900	334500	2024-12-03
1149	2022	164600	169900	334500	2024-12-03
1150	2025	195100	190700	385800	2024-12-03
1150	2023	195100	190700	385800	2024-12-03
1150	2022	195100	190700	385800	2024-12-03
1151	2025	0	347500	347500	2024-12-03
1151	2023	0	347500	347500	2024-12-03
1151	2022	0	347500	347500	2024-12-03
1152	2025	0	3200	3200	2024-12-03
1152	2023	0	4700	4700	2024-12-03
1152	2022	0	4800	4800	2024-12-03
1154	2025	0	100400	100400	2024-12-03
1154	2023	0	100400	100400	2024-12-03
1154	2022	0	100400	100400	2024-12-03
1155	2025	0	700	700	2024-12-03
1155	2023	0	1100	1100	2024-12-03
1155	2022	0	1100	1100	2024-12-03
1156	2025	343100	149500	492600	2024-12-03
1156	2023	343100	149800	492900	2024-12-03
1156	2022	343100	149700	492800	2024-12-03
1157	2025	77200	124800	202000	2024-12-03
1157	2023	77200	125100	202300	2024-12-03
1157	2022	77200	125100	202300	2024-12-03
1158	2025	0	3000	3000	2024-12-03
1158	2023	0	4100	4100	2024-12-03
1158	2022	0	4400	4400	2024-12-03
1163	2025	0	2400	2400	2024-12-03
1163	2023	0	3500	3500	2024-12-03
1163	2022	0	3600	3600	2024-12-03
1164	2025	0	69700	69700	2024-12-03
1164	2023	0	95100	95100	2024-12-03
1164	2022	0	102500	102500	2024-12-03
1165	2025	70600	85100	155700	2024-12-03
1165	2023	70600	85100	155700	2024-12-03
1165	2022	70500	85100	155600	2024-12-03
1166	2025	185000	154900	339900	2024-12-03
1166	2023	185000	154900	339900	2024-12-03
1166	2022	182400	154900	337300	2024-12-03
1167	2025	156100	142600	298700	2024-12-03
1167	2023	156100	142600	298700	2024-12-03
1167	2022	154000	142600	296600	2024-12-03
1169	2025	527000	191000	718000	2024-12-03
1169	2023	527000	191300	718300	2024-12-03
1169	2022	527000	191300	718300	2024-12-03
1170	2025	267100	171200	438300	2024-12-03
1170	2023	267100	171700	438800	2024-12-03
1170	2022	261600	171800	433400	2024-12-03
1171	2025	0	900	900	2024-12-03
1171	2023	0	1200	1200	2024-12-03
1171	2022	0	1200	1200	2024-12-03
1173	2025	58600	122700	181300	2024-12-03
1173	2023	58600	124100	182700	2024-12-03
1173	2022	58600	123700	182300	2024-12-03
1177	2025	0	10500	10500	2024-12-03
1177	2023	0	13300	13300	2024-12-03
1177	2022	0	13700	13700	2024-12-03
1186	2025	0	900	900	2024-12-03
1186	2023	0	1200	1200	2024-12-03
1186	2022	0	1200	1200	2024-12-03
1187	2025	0	400	400	2024-12-03
1187	2023	0	500	500	2024-12-03
1187	2022	0	500	500	2024-12-03
1188	2025	520600	166100	686700	2024-12-03
1188	2023	500600	167300	667900	2024-12-03
1188	2022	477000	167100	644100	2024-12-03
1189	2025	0	4600	4600	2024-12-03
1189	2023	0	6500	6500	2024-12-03
1189	2022	0	6800	6800	2024-12-03
1190	2025	1200	113100	114300	2024-12-03
1190	2023	1200	113100	114300	2024-12-03
1190	2022	1200	113100	114300	2024-12-03
1191	2025	0	110100	110100	2024-12-03
1191	2023	0	110100	110100	2024-12-03
1191	2022	0	110100	110100	2024-12-03
1192	2025	0	22300	22300	2024-12-03
1192	2023	0	22300	22300	2024-12-03
1192	2022	0	22300	22300	2024-12-03
1193	2025	0	77500	77500	2024-12-03
1193	2023	0	77500	77500	2024-12-03
1193	2022	0	77500	77500	2024-12-03
1195	2025	318700	160200	478900	2024-12-03
1195	2023	318700	160200	478900	2024-12-03
1195	2022	318700	160200	478900	2024-12-03
1196	2025	328700	168700	497400	2024-12-03
1196	2023	328700	168700	497400	2024-12-03
1196	2022	325600	168700	494300	2024-12-03
1197	2025	4300	63600	67900	2024-12-03
1197	2023	4300	63600	67900	2024-12-03
1197	2022	4300	63600	67900	2024-12-03
1198	2025	0	0	0	2024-12-03
1198	2023	0	0	0	2024-12-03
1198	2022	0	0	0	2024-12-03
1199	2025	119900	138500	258400	2024-12-03
1199	2023	119900	138500	258400	2024-12-03
1199	2022	119800	138500	258300	2024-12-03
1200	2025	168200	130700	298900	2024-12-03
1200	2023	168200	130700	298900	2024-12-03
1200	2022	165800	130700	296500	2024-12-03
1201	2025	272000	138100	410100	2024-12-03
1201	2023	272000	138100	410100	2024-12-03
1201	2022	284500	138100	422600	2024-12-03
1202	2025	296000	138100	434100	2024-12-03
1202	2023	296000	138100	434100	2024-12-03
1202	2022	294100	138100	432200	2024-12-03
1203	2025	201400	138100	339500	2024-12-03
1203	2023	189600	138100	327700	2024-12-03
1203	2022	189100	138100	327200	2024-12-03
1204	2025	190600	145500	336100	2024-12-03
1204	2023	190600	145500	336100	2024-12-03
1204	2022	187600	145500	333100	2024-12-03
1206	2025	0	625400	625400	2024-12-03
1206	2023	0	625400	625400	2024-12-03
1206	2022	0	625400	625400	2024-12-03
1207	2025	0	16100	16100	2024-12-03
1207	2023	0	16100	16100	2024-12-03
1207	2022	0	16100	16100	2024-12-03
1208	2025	299400	162800	462200	2024-12-03
1208	2023	299400	162800	462200	2024-12-03
1208	2022	293700	162800	456500	2024-12-03
1209	2025	300400	199500	499900	2024-12-03
1209	2023	300400	199500	499900	2024-12-03
1209	2022	294100	199500	493600	2024-12-03
1211	2025	118500	167700	286200	2024-12-03
1211	2023	118500	167700	286200	2024-12-03
1211	2022	116300	167700	284000	2024-12-03
1212	2025	474700	190000	664700	2024-12-03
1212	2023	474700	190000	664700	2024-12-03
1212	2022	474700	190000	664700	2024-12-03
1213	2025	400100	189300	589400	2024-12-03
1213	2023	400100	189300	589400	2024-12-03
1213	2022	390400	189300	579700	2024-12-03
1214	2025	0	100	100	2024-12-03
1214	2023	0	200	200	2024-12-03
1214	2022	0	200	200	2024-12-03
1215	2025	0	3400	3400	2024-12-03
1215	2023	0	5000	5000	2024-12-03
1215	2022	0	5000	5000	2024-12-03
1222	2025	537800	195300	733100	2024-12-03
1222	2023	479600	195700	675300	2024-12-03
1222	2022	428200	195800	624000	2024-12-03
1223	2025	0	5800	5800	2024-12-03
1223	2023	0	7300	7300	2024-12-03
1223	2022	0	7600	7600	2024-12-03
1225	2025	345500	210900	556400	2024-12-03
1225	2023	224600	171400	396000	2024-12-03
1225	2022	222900	171500	394400	2024-12-03
1226	2025	857800	457500	1315300	2024-12-03
1226	2023	857800	458500	1316300	2024-12-03
1226	2022	831300	458400	1289700	2024-12-03
1227	2025	425300	148400	573700	2024-12-03
1227	2023	425300	148800	574100	2024-12-03
1227	2022	425300	149000	574300	2024-12-03
1228	2025	161900	167500	329400	2024-12-03
1228	2023	161900	168600	330500	2024-12-03
1228	2022	162200	168600	330800	2024-12-03
1229	2025	34700	33100	67800	2024-12-03
1229	2023	34700	33200	67900	2024-12-03
1229	2022	34700	33200	67900	2024-12-03
1230	2025	358300	134500	492800	2024-12-03
1230	2023	358300	135100	493400	2024-12-03
1230	2022	358200	135200	493400	2024-12-03
1232	2025	155200	147100	302300	2024-12-03
1232	2023	155200	147100	302300	2024-12-03
1232	2022	156500	147100	303600	2024-12-03
1233	2025	304300	176600	480900	2024-12-03
1233	2023	304300	176600	480900	2024-12-03
1233	2022	304300	176600	480900	2024-12-03
1234	2025	132600	136700	269300	2024-12-03
1234	2023	132600	136700	269300	2024-12-03
1234	2022	129400	136700	266100	2024-12-03
1235	2025	114400	120800	235200	2024-12-03
1235	2023	114400	120800	235200	2024-12-03
1235	2022	114800	120800	235600	2024-12-03
1236	2025	65700	143200	208900	2024-12-03
1236	2023	65700	143200	208900	2024-12-03
1236	2022	66500	143200	209700	2024-12-03
1243	2025	0	2900	2900	2024-12-03
1243	2023	0	3300	3300	2024-12-03
1243	2022	0	3400	3400	2024-12-03
1247	2025	520900	281300	802200	2024-12-03
1247	2023	520900	281700	802600	2024-12-03
1247	2022	510900	281800	792700	2024-12-03
1248	2025	521400	235100	756500	2024-12-03
1248	2023	521400	235400	756800	2024-12-03
1248	2022	455900	235400	691300	2024-12-03
1249	2025	176800	414100	590900	2024-12-03
1249	2023	176800	414100	590900	2024-12-03
1249	2022	176600	414100	590700	2024-12-03
1250	2025	281200	168700	449900	2024-12-03
1250	2023	281200	168700	449900	2024-12-03
1250	2022	278300	168700	447000	2024-12-03
1251	2025	457700	129900	587600	2024-12-03
1251	2023	457700	129900	587600	2024-12-03
1251	2022	457500	129900	587400	2024-12-03
1255	2025	368200	157800	526000	2024-12-03
1255	2023	368200	157800	526000	2024-12-03
1255	2022	363500	157800	521300	2024-12-03
1256	2025	240200	140300	380500	2024-12-03
1256	2023	240200	140300	380500	2024-12-03
1256	2022	238500	140300	378800	2024-12-03
1257	2025	149800	130700	280500	2024-12-03
1257	2023	149800	130700	280500	2024-12-03
1257	2022	149000	130700	279700	2024-12-03
1263	2025	156000	169800	325800	2024-12-03
1263	2023	156000	170300	326300	2024-12-03
1263	2022	156000	170500	326500	2024-12-03
1265	2025	256800	146600	403400	2024-12-03
1265	2023	256800	146600	403400	2024-12-03
1265	2022	255500	146600	402100	2024-12-03
1266	2025	338200	173300	511500	2024-12-03
1266	2023	338200	173300	511500	2024-12-03
1266	2022	324100	173300	497400	2024-12-03
1267	2025	278700	149300	428000	2024-12-03
1267	2023	278700	149300	428000	2024-12-03
1267	2022	278100	149300	427400	2024-12-03
1268	2025	21400	118300	139700	2024-12-03
1268	2023	21400	118300	139700	2024-12-03
1268	2022	21400	118300	139700	2024-12-03
1269	2025	184700	136600	321300	2024-12-03
1269	2023	184700	136800	321500	2024-12-03
1269	2022	184700	136800	321500	2024-12-03
1270	2025	0	5200	5200	2024-12-03
1270	2023	0	5200	5200	2024-12-03
1270	2022	0	5200	5200	2024-12-03
1271	2025	312500	150800	463300	2024-12-03
1271	2023	312500	150800	463300	2024-12-03
1271	2022	312500	150800	463300	2024-12-03
1272	2025	389400	150500	539900	2024-12-03
1272	2023	389400	151500	540900	2024-12-03
1272	2022	389400	151700	541100	2024-12-03
1274	2025	305400	168100	473500	2024-12-03
1274	2023	305400	168100	473500	2024-12-03
1274	2022	312200	168100	480300	2024-12-03
1277	2025	0	9400	9400	2024-12-03
1277	2023	0	13700	13700	2024-12-03
1277	2022	0	13900	13900	2024-12-03
1282	2025	0	304600	304600	2024-12-03
1282	2023	0	304600	304600	2024-12-03
1282	2022	0	304600	304600	2024-12-03
1289	2025	0	2500	2500	2024-12-03
1289	2023	0	2600	2600	2024-12-03
1289	2022	0	2600	2600	2024-12-03
1291	2025	0	300	300	2024-12-03
1291	2023	0	400	400	2024-12-03
1291	2022	0	400	400	2024-12-03
1292	2025	0	186800	186800	2024-12-03
1292	2023	0	186800	186800	2024-12-03
1292	2022	0	186800	186800	2024-12-03
1298	2025	1015500	171100	1186600	2024-12-03
1298	2023	1015500	171500	1187000	2024-12-03
1298	2022	1014200	171600	1185800	2024-12-03
1299	2025	334900	124400	459300	2024-12-03
1299	2023	334900	124400	459300	2024-12-03
1299	2022	329400	124400	453800	2024-12-03
1302	2025	0	191600	191600	2024-12-03
1302	2023	0	191600	191600	2024-12-03
1302	2022	0	191600	191600	2024-12-03
1304	2025	830300	1097500	1927800	2024-12-03
1304	2023	830300	1101100	1931400	2024-12-03
1304	2022	830300	1101600	1931900	2024-12-03
1305	2025	3697300	337000	4034300	2024-12-03
1305	2023	3697300	337000	4034300	2024-12-03
1305	2022	3697300	337000	4034300	2024-12-03
1309	2025	0	3600	3600	2024-12-03
1309	2023	0	5000	5000	2024-12-03
1309	2022	0	5200	5200	2024-12-03
1311	2025	441600	237500	679100	2024-12-03
1311	2023	441600	237500	679100	2024-12-03
1311	2022	441600	237500	679100	2024-12-03
1312	2025	0	778800	778800	2024-12-03
1312	2023	0	778800	778800	2024-12-03
1312	2022	0	778800	778800	2024-12-03
1313	2025	266300	133400	399700	2024-12-03
1313	2023	266300	133800	400100	2024-12-03
1313	2022	241900	133700	375600	2024-12-03
1319	2025	5700	17000	22700	2024-12-03
1319	2023	5700	17400	23100	2024-12-03
1319	2022	5700	17500	23200	2024-12-03
1323	2025	405400	163300	568700	2024-12-03
1323	2023	405400	163300	568700	2024-12-03
1323	2022	402700	163300	566000	2024-12-03
1325	2025	239400	252600	492000	2024-12-03
1325	2023	224400	252600	477000	2024-12-03
1325	2022	207200	252600	459800	2024-12-03
1326	2025	788400	259700	1048100	2024-12-03
1326	2023	788400	260100	1048500	2024-12-03
1326	2022	780700	260200	1040900	2024-12-03
1327	2025	0	435200	435200	2024-12-03
1327	2023	0	435200	435200	2024-12-03
1327	2022	0	435200	435200	2024-12-03
1332	2025	0	2000	2000	2024-12-03
1332	2023	0	2600	2600	2024-12-03
1332	2022	0	2700	2700	2024-12-03
1333	2025	527300	223600	750900	2024-12-03
1333	2023	527300	223900	751200	2024-12-03
1333	2022	527300	224000	751300	2024-12-03
1335	2025	308200	254700	562900	2024-12-03
1335	2023	308200	254700	562900	2024-12-03
1335	2022	307900	254700	562600	2024-12-03
1336	2025	0	5500	5500	2024-12-03
1336	2023	0	6900	6900	2024-12-03
1336	2022	0	7000	7000	2024-12-03
1337	2025	0	600	600	2024-12-03
1337	2023	0	800	800	2024-12-03
1337	2022	0	800	800	2024-12-03
1338	2025	547800	178300	726100	2024-12-03
1338	2023	547800	178300	726100	2024-12-03
1338	2022	546500	178300	724800	2024-12-03
1340	2025	225000	195500	420500	2024-12-03
1340	2023	225000	195500	420500	2024-12-03
1340	2022	225000	195500	420500	2024-12-03
1341	2025	632100	202500	834600	2024-12-03
1341	2023	632100	202500	834600	2024-12-03
1341	2022	644800	202500	847300	2024-12-03
1342	2025	456000	230800	686800	2024-12-03
1342	2023	456000	230800	686800	2024-12-03
1342	2022	456000	230800	686800	2024-12-03
1343	2025	104100	198500	302600	2024-12-03
1343	2023	104100	198500	302600	2024-12-03
1343	2022	100700	198500	299200	2024-12-03
1344	2025	544800	277500	822300	2024-12-03
1344	2023	544800	278800	823600	2024-12-03
1344	2022	518400	278300	796700	2024-12-03
1352	2025	310500	234700	545200	2024-12-03
1352	2023	310500	235000	545500	2024-12-03
1352	2022	280600	235100	515700	2024-12-03
1353	2025	725400	254800	980200	2024-12-03
1353	2023	725400	255300	980700	2024-12-03
1353	2022	716800	255300	972100	2024-12-03
1354	2025	328100	345100	673200	2024-12-03
1354	2023	328100	345100	673200	2024-12-03
1354	2022	328100	345100	673200	2024-12-03
1355	2025	0	5700	5700	2024-12-03
1355	2023	0	7700	7700	2024-12-03
1355	2022	0	7500	7500	2024-12-03
1356	2025	0	52100	52100	2024-12-03
1356	2023	0	60500	60500	2024-12-03
1356	2022	0	59500	59500	2024-12-03
1358	2025	0	1400	1400	2024-12-03
1358	2023	0	1800	1800	2024-12-03
1358	2022	0	1900	1900	2024-12-03
1360	2025	0	9500	9500	2024-12-03
1360	2023	0	12500	12500	2024-12-03
1360	2022	0	12400	12400	2024-12-03
1361	2025	0	2300	2300	2024-12-03
1361	2023	0	2900	2900	2024-12-03
1361	2022	0	3000	3000	2024-12-03
1362	2025	0	13500	13500	2024-12-03
1362	2023	0	14700	14700	2024-12-03
1362	2022	0	14700	14700	2024-12-03
1363	2025	0	7400	7400	2024-12-03
1363	2023	0	8800	8800	2024-12-03
1363	2022	0	8500	8500	2024-12-03
1364	2025	0	1200	1200	2024-12-03
1364	2023	0	1500	1500	2024-12-03
1364	2022	0	1500	1500	2024-12-03
1365	2025	0	100	100	2024-12-03
1365	2023	0	200	200	2024-12-03
1365	2022	0	200	200	2024-12-03
1366	2025	0	1300	1300	2024-12-03
1366	2023	0	1500	1500	2024-12-03
1366	2022	0	1600	1600	2024-12-03
1367	2025	1900	207700	209600	2024-12-03
1367	2023	1900	207700	209600	2024-12-03
