PID	App. Year	Improvements	Land	Total	CollectedOn
997	2022	212500	160700	373200	2024-11-26
997	2021	212500	160700	373200	2024-11-26
998	2023	442600	379500	822100	2024-11-26
998	2022	442600	379500	822100	2024-11-26
998	2021	442600	379500	822100	2024-11-26
1002	2023	0	141700	141700	2024-11-26
1002	2022	0	141700	141700	2024-11-26
1002	2021	0	141700	141700	2024-11-26
1003	2023	178600	361400	540000	2024-11-26
1003	2022	167600	361400	529000	2024-11-26
1003	2021	179900	361400	541300	2024-11-26
1004	2023	370900	175200	546100	2024-11-26
1004	2022	370900	175200	546100	2024-11-26
1004	2021	370900	175200	546100	2024-11-26
1005	2023	348300	184800	533100	2024-11-26
1005	2022	348300	184800	533100	2024-11-26
1005	2021	348300	184800	533100	2024-11-26
1006	2023	131500	140300	271800	2024-11-26
1006	2022	131500	140300	271800	2024-11-26
1006	2021	131500	140300	271800	2024-11-26
1009	2023	0	366700	366700	2024-11-26
1009	2022	0	366700	366700	2024-11-26
1009	2021	0	366700	366700	2024-11-26
1015	2023	56500	122100	178600	2024-11-26
1015	2022	56500	122100	178600	2024-11-26
1015	2021	56500	122100	178600	2024-11-26
1016	2023	122600	155100	277700	2024-11-26
1016	2022	122600	155100	277700	2024-11-26
1016	2021	122600	155100	277700	2024-11-26
1018	2023	43400	191800	235200	2024-11-26
1018	2022	43400	191800	235200	2024-11-26
1018	2021	43400	191800	235200	2024-11-26
1019	2023	265300	163000	428300	2024-11-26
1019	2022	265300	163000	428300	2024-11-26
1019	2021	265300	163000	428300	2024-11-26
1020	2023	81200	169000	250200	2024-11-26
1020	2022	81200	169000	250200	2024-11-26
1020	2021	81200	169000	250200	2024-11-26
1022	2023	370500	395200	765700	2024-11-26
1022	2022	370500	395200	765700	2024-11-26
1022	2021	370500	395200	765700	2024-11-26
1023	2023	160500	195700	356200	2024-11-26
1023	2022	160500	195700	356200	2024-11-26
1023	2021	160500	195700	356200	2024-11-26
1024	2023	142900	148400	291300	2024-11-26
1024	2022	142900	148400	291300	2024-11-26
1024	2021	142900	148400	291300	2024-11-26
1025	2023	296500	202000	498500	2024-11-26
1025	2022	296500	202000	498500	2024-11-26
1025	2021	277500	202000	479500	2024-11-26
1026	2023	261400	264800	526200	2024-11-26
1026	2022	261400	264800	526200	2024-11-26
1026	2021	261400	264800	526200	2024-11-26
1027	2023	0	401100	401100	2024-11-26
1027	2022	0	401100	401100	2024-11-26
1027	2021	0	401100	401100	2024-11-26
1028	2023	0	12200	12200	2024-11-26
1028	2022	0	12200	12200	2024-11-26
1028	2021	0	12200	12200	2024-11-26
1030	2023	368900	354100	723000	2024-11-26
1030	2022	368900	354100	723000	2024-11-26
1030	2021	368900	354100	723000	2024-11-26
1031	2023	145000	176700	321700	2024-11-26
1031	2022	145000	176700	321700	2024-11-26
1031	2021	145000	176700	321700	2024-11-26
1033	2023	298200	306900	605100	2024-11-26
1033	2022	298200	306900	605100	2024-11-26
1033	2021	298200	306900	605100	2024-11-26
1034	2023	17100	103900	121000	2024-11-26
1034	2022	17100	103900	121000	2024-11-26
1034	2021	17100	103900	121000	2024-11-26
1035	2023	162400	251800	414200	2024-11-26
1035	2022	162400	251800	414200	2024-11-26
1035	2021	162400	251800	414200	2024-11-26
1037	2023	53700	226100	279800	2024-11-26
1037	2022	53700	226100	279800	2024-11-26
1037	2021	53700	226100	279800	2024-11-26
1038	2023	114400	97000	211400	2024-11-26
1038	2022	114400	97000	211400	2024-11-26
1038	2021	103600	97000	200600	2024-11-26
1039	2023	0	402900	402900	2024-11-26
1039	2022	0	402900	402900	2024-11-26
1039	2021	0	422400	422400	2024-11-26
1040	2023	404300	143100	547400	2024-11-26
1040	2022	391100	143100	534200	2024-11-26
1040	2021	355700	143100	498800	2024-11-26
1041	2023	348600	147700	496300	2024-11-26
1041	2022	348600	147700	496300	2024-11-26
1041	2021	348600	147700	496300	2024-11-26
1042	2023	245800	152800	398600	2024-11-26
1042	2022	245800	152800	398600	2024-11-26
1042	2021	245800	152800	398600	2024-11-26
1043	2023	125600	100500	226100	2024-11-26
1043	2022	125600	100500	226100	2024-11-26
1043	2021	125600	100500	226100	2024-11-26
1045	2023	68200	105400	173600	2024-11-26
1045	2022	68200	105400	173600	2024-11-26
1045	2021	68200	105400	173600	2024-11-26
1046	2023	128000	131300	259300	2024-11-26
1046	2022	128000	131300	259300	2024-11-26
1046	2021	128000	131300	259300	2024-11-26
1048	2023	0	4400	4400	2024-11-26
1048	2022	0	4400	4400	2024-11-26
1048	2021	0	4400	4400	2024-11-26
1049	2023	31100	161400	192500	2024-11-26
1049	2022	31100	161400	192500	2024-11-26
1049	2021	31100	161400	192500	2024-11-26
1051	2023	73600	147200	220800	2024-11-26
1051	2022	73600	147200	220800	2024-11-26
1051	2021	73600	147200	220800	2024-11-26
1052	2023	118300	260900	379200	2024-11-26
1052	2022	118300	260900	379200	2024-11-26
1052	2021	118300	260900	379200	2024-11-26
1053	2023	859100	1007400	1866500	2024-11-26
1053	2022	859100	1044500	1903600	2024-11-26
1053	2021	859100	1044500	1903600	2024-11-26
1054	2023	1622000	804100	2426100	2024-11-26
1054	2022	1622000	804100	2426100	2024-11-26
1054	2021	1616600	865600	2482200	2024-11-26
1055	2023	0	327000	327000	2024-11-26
1055	2022	0	327000	327000	2024-11-26
1055	2021	0	327000	327000	2024-11-26
1057	2023	0	72300	72300	2024-11-26
1057	2022	0	72300	72300	2024-11-26
1057	2021	0	72300	72300	2024-11-26
1058	2023	9400	270800	280200	2024-11-26
1058	2022	9400	270800	280200	2024-11-26
1058	2021	9400	270800	280200	2024-11-26
1060	2023	952200	438500	1390700	2024-11-26
1060	2022	952200	438500	1390700	2024-11-26
1060	2021	952200	438500	1390700	2024-11-26
1061	2023	132200	194200	326400	2024-11-26
1061	2022	132200	194200	326400	2024-11-26
1061	2021	132200	194200	326400	2024-11-26
1064	2023	536700	476500	1013200	2024-11-26
1064	2022	536700	476500	1013200	2024-11-26
1064	2021	536700	476500	1013200	2024-11-26
1068	2023	620900	381500	1002400	2024-11-26
1068	2022	620900	336000	956900	2024-11-26
1068	2021	620900	336000	956900	2024-11-26
1069	2023	0	180000	180000	2024-11-26
1069	2022	0	180000	180000	2024-11-26
1069	2021	0	180000	180000	2024-11-26
1070	2023	62100	169800	231900	2024-11-26
1070	2022	62100	169800	231900	2024-11-26
1070	2021	62100	169800	231900	2024-11-26
1071	2023	496200	139200	635400	2024-11-26
1071	2022	496200	139200	635400	2024-11-26
1071	2021	496200	139200	635400	2024-11-26
1076	2023	0	220200	220200	2024-11-26
1076	2022	0	220200	220200	2024-11-26
1076	2021	0	220200	220200	2024-11-26
1077	2023	0	997900	997900	2024-11-26
1077	2022	0	997900	997900	2024-11-26
1077	2021	0	997900	997900	2024-11-26
1078	2023	200900	103900	304800	2024-11-26
1078	2022	200900	103900	304800	2024-11-26
1078	2021	200900	103900	304800	2024-11-26
1079	2023	0	66800	66800	2024-11-26
1079	2022	0	66800	66800	2024-11-26
1079	2021	0	66800	66800	2024-11-26
1081	2023	0	92100	92100	2024-11-26
1081	2022	0	92100	92100	2024-11-26
1081	2021	0	92100	92100	2024-11-26
1082	2023	33700	95900	129600	2024-11-26
1082	2022	33700	95900	129600	2024-11-26
1082	2021	33700	95900	129600	2024-11-26
1083	2023	0	572000	572000	2024-11-26
1083	2022	0	572000	572000	2024-11-26
1083	2021	0	572000	572000	2024-11-26
1084	2023	0	33700	33700	2024-11-26
1084	2022	0	33700	33700	2024-11-26
1084	2021	0	33700	33700	2024-11-26
1085	2023	0	140400	140400	2024-11-26
1085	2022	0	140400	140400	2024-11-26
1085	2021	0	140400	140400	2024-11-26
1087	2023	0	83500	83500	2024-11-26
1087	2022	0	83500	83500	2024-11-26
1087	2021	0	83500	83500	2024-11-26
1091	2023	80800	145200	226000	2024-11-26
1091	2022	80800	145200	226000	2024-11-26
1091	2021	89200	145200	234400	2024-11-26
1092	2023	309500	161300	470800	2024-11-26
1092	2022	309500	161300	470800	2024-11-26
1092	2021	309500	161300	470800	2024-11-26
1093	2023	0	139200	139200	2024-11-26
1093	2022	0	139200	139200	2024-11-26
1093	2021	0	139200	139200	2024-11-26
1094	2023	179900	240600	420500	2024-11-26
1094	2022	179900	240600	420500	2024-11-26
1094	2021	179900	240600	420500	2024-11-26
1096	2023	1589900	780600	2370500	2024-11-26
1096	2022	1589900	780600	2370500	2024-11-26
1096	2021	1543900	780600	2324500	2024-11-26
1097	2023	0	197900	197900	2024-11-26
1097	2022	0	197900	197900	2024-11-26
1097	2021	0	197900	197900	2024-11-26
1099	2023	269700	194800	464500	2024-11-26
1099	2022	257600	194800	452400	2024-11-26
1099	2021	237600	194800	432400	2024-11-26
1101	2023	176500	127400	303900	2024-11-26
1101	2022	176500	127400	303900	2024-11-26
1101	2021	176500	127400	303900	2024-11-26
1102	2023	94200	134800	229000	2024-11-26
1102	2022	94200	134800	229000	2024-11-26
1102	2021	94200	134800	229000	2024-11-26
1103	2023	0	353700	353700	2024-11-26
1103	2022	0	353700	353700	2024-11-26
1103	2021	0	353700	353700	2024-11-26
1104	2023	535000	434700	969700	2024-11-26
1104	2022	535000	434700	969700	2024-11-26
1104	2021	535000	434700	969700	2024-11-26
1105	2023	538000	432800	970800	2024-11-26
1105	2022	538000	432800	970800	2024-11-26
1105	2021	538000	432800	970800	2024-11-26
1109	2023	653900	489400	1143300	2024-11-26
1109	2022	653900	489400	1143300	2024-11-26
1109	2021	653900	489400	1143300	2024-11-26
1111	2023	0	128800	128800	2024-11-26
1111	2022	0	128800	128800	2024-11-26
1111	2021	0	128800	128800	2024-11-26
1112	2023	196600	168700	365300	2024-11-26
1112	2022	196600	168700	365300	2024-11-26
1112	2021	196600	168700	365300	2024-11-26
1113	2023	73200	455600	528800	2024-11-26
1113	2022	73200	455600	528800	2024-11-26
1113	2021	73200	455600	528800	2024-11-26
1118	2023	204900	130200	335100	2024-11-26
1118	2022	204900	130200	335100	2024-11-26
1118	2021	204900	130200	335100	2024-11-26
1120	2023	370500	232200	602700	2024-11-26
1120	2022	370500	232200	602700	2024-11-26
1120	2021	370500	232200	602700	2024-11-26
1121	2023	221000	148900	369900	2024-11-26
1121	2022	221000	148900	369900	2024-11-26
1121	2021	221000	148900	369900	2024-11-26
1122	2023	27800	97300	125100	2024-11-26
1122	2022	27800	97300	125100	2024-11-26
1122	2021	27800	97300	125100	2024-11-26
1123	2023	37100	140400	177500	2024-11-26
1123	2022	37100	140400	177500	2024-11-26
1123	2021	37100	140400	177500	2024-11-26
1124	2023	39500	95000	134500	2024-11-26
1124	2022	39500	95000	134500	2024-11-26
1124	2021	39500	95000	134500	2024-11-26
1125	2023	27000	50400	77400	2024-11-26
1125	2022	27000	50400	77400	2024-11-26
1125	2021	27000	50400	77400	2024-11-26
1126	2023	194300	103600	297900	2024-11-26
1126	2022	194300	103600	297900	2024-11-26
1126	2021	194300	103600	297900	2024-11-26
1127	2023	50200	304400	354600	2024-11-26
1127	2022	50200	304400	354600	2024-11-26
1127	2021	50200	304400	354600	2024-11-26
1129	2023	0	107900	107900	2024-11-26
1129	2022	0	107900	107900	2024-11-26
1129	2021	0	107900	107900	2024-11-26
1131	2023	54200	338100	392300	2024-11-26
1131	2022	54200	338100	392300	2024-11-26
1131	2021	54200	338100	392300	2024-11-26
1132	2023	605600	584900	1190500	2024-11-26
1132	2022	605600	531100	1136700	2024-11-26
1132	2021	605600	534600	1140200	2024-11-26
1133	2023	121200	111300	232500	2024-11-26
1133	2022	121200	111300	232500	2024-11-26
1133	2021	121200	111300	232500	2024-11-26
1136	2023	82700	92300	175000	2024-11-26
1136	2022	82700	92300	175000	2024-11-26
1136	2021	82700	92300	175000	2024-11-26
1137	2023	26500	75000	101500	2024-11-26
1137	2022	26500	75000	101500	2024-11-26
1137	2021	26500	75000	101500	2024-11-26
1138	2023	40000	46500	86500	2024-11-26
1138	2022	40000	46500	86500	2024-11-26
1138	2021	40000	46500	86500	2024-11-26
1140	2023	233000	150300	383300	2024-11-26
1140	2022	233000	150300	383300	2024-11-26
1140	2021	275600	143300	418900	2024-11-26
1141	2023	0	3300	3300	2024-11-26
1141	2022	0	3300	3300	2024-11-26
1141	2021	0	3300	3300	2024-11-26
1142	2023	298500	151900	450400	2024-11-26
1142	2022	252600	151900	404500	2024-11-26
1142	2021	68200	151900	220100	2024-11-26
1144	2023	380000	190600	570600	2024-11-26
1144	2022	380000	190600	570600	2024-11-26
1144	2021	380000	266400	646400	2024-11-26
1149	2023	164600	275900	440500	2024-11-26
1149	2022	164600	275900	440500	2024-11-26
1149	2021	165700	275900	441600	2024-11-26
1150	2023	195100	190700	385800	2024-11-26
1150	2022	195100	190700	385800	2024-11-26
1150	2021	195100	190700	385800	2024-11-26
1151	2023	0	347500	347500	2024-11-26
1151	2022	0	347500	347500	2024-11-26
1151	2021	0	347500	347500	2024-11-26
1152	2023	0	311600	311600	2024-11-26
1152	2022	0	311600	311600	2024-11-26
1152	2021	0	311600	311600	2024-11-26
1154	2023	0	100400	100400	2024-11-26
1154	2022	0	100400	100400	2024-11-26
1154	2021	0	100400	100400	2024-11-26
1155	2023	0	217300	217300	2024-11-26
1155	2022	0	217300	217300	2024-11-26
1155	2021	0	217300	217300	2024-11-26
1156	2023	343100	221600	564700	2024-11-26
1156	2022	343100	221600	564700	2024-11-26
1156	2021	343100	221600	564700	2024-11-26
1157	2023	77200	178200	255400	2024-11-26
1157	2022	77200	178200	255400	2024-11-26
1157	2021	77200	178200	255400	2024-11-26
1158	2023	0	304500	304500	2024-11-26
1158	2022	0	304500	304500	2024-11-26
1158	2021	0	304500	304500	2024-11-26
1163	2023	0	205000	205000	2024-11-26
1163	2022	0	205000	205000	2024-11-26
1163	2021	0	205000	205000	2024-11-26
1164	2023	0	2792500	2792500	2024-11-26
1164	2022	0	2792500	2792500	2024-11-26
1164	2021	0	2792500	2792500	2024-11-26
1165	2023	70600	85100	155700	2024-11-26
1165	2022	70500	85100	155600	2024-11-26
1165	2021	70500	85100	155600	2024-11-26
1166	2023	185000	154900	339900	2024-11-26
1166	2022	182400	154900	337300	2024-11-26
1166	2021	182400	154900	337300	2024-11-26
1167	2023	156100	142600	298700	2024-11-26
1167	2022	154000	142600	296600	2024-11-26
1167	2021	154000	142600	296600	2024-11-26
1169	2023	527000	253000	780000	2024-11-26
1169	2022	527000	253000	780000	2024-11-26
1169	2021	527000	253000	780000	2024-11-26
1170	2023	267100	299800	566900	2024-11-26
1170	2022	261600	299800	561400	2024-11-26
1170	2021	261600	299800	561400	2024-11-26
1171	2023	0	83700	83700	2024-11-26
1171	2022	0	83700	83700	2024-11-26
1171	2021	0	83700	83700	2024-11-26
1173	2023	58600	258000	316600	2024-11-26
1173	2022	58600	258000	316600	2024-11-26
1173	2021	58600	258000	316600	2024-11-26
1177	2023	0	324600	324600	2024-11-26
1177	2022	0	324600	324600	2024-11-26
1177	2021	0	324600	324600	2024-11-26
1186	2023	0	59000	59000	2024-11-26
1186	2022	0	59000	59000	2024-11-26
1186	2021	0	59000	59000	2024-11-26
1187	2023	0	72300	72300	2024-11-26
1187	2022	0	72300	72300	2024-11-26
1187	2021	0	72300	72300	2024-11-26
1188	2023	500600	348700	849300	2024-11-26
1188	2022	477000	348700	825700	2024-11-26
1188	2021	477000	348700	825700	2024-11-26
1189	2023	0	290400	290400	2024-11-26
1189	2022	0	290400	290400	2024-11-26
1189	2021	0	290400	290400	2024-11-26
1190	2023	1200	113100	114300	2024-11-26
1190	2022	1200	113100	114300	2024-11-26
1190	2021	1200	113100	114300	2024-11-26
1191	2023	0	110100	110100	2024-11-26
1191	2022	0	110100	110100	2024-11-26
1191	2021	0	110100	110100	2024-11-26
1192	2023	0	22300	22300	2024-11-26
1192	2022	0	22300	22300	2024-11-26
1192	2021	0	22300	22300	2024-11-26
1193	2023	0	77500	77500	2024-11-26
1193	2022	0	77500	77500	2024-11-26
1193	2021	0	77500	77500	2024-11-26
1195	2023	318700	160200	478900	2024-11-26
1195	2022	318700	160200	478900	2024-11-26
1195	2021	314400	160200	474600	2024-11-26
1196	2023	328700	168700	497400	2024-11-26
1196	2022	325600	168700	494300	2024-11-26
1196	2021	325600	168700	494300	2024-11-26
1197	2023	4300	63600	67900	2024-11-26
1197	2022	4300	63600	67900	2024-11-26
1197	2021	4300	63600	67900	2024-11-26
1198	2023	0	0	0	2024-11-26
1198	2022	0	0	0	2024-11-26
1198	2021	0	0	0	2024-11-26
1199	2023	119900	138500	258400	2024-11-26
1199	2022	119800	138500	258300	2024-11-26
1199	2021	119800	138500	258300	2024-11-26
1200	2023	168200	130700	298900	2024-11-26
1200	2022	165800	130700	296500	2024-11-26
1200	2021	165800	130700	296500	2024-11-26
1201	2023	272000	138100	410100	2024-11-26
1201	2022	284500	138100	422600	2024-11-26
1201	2021	284500	138100	422600	2024-11-26
1202	2023	296000	138100	434100	2024-11-26
1202	2022	294100	138100	432200	2024-11-26
1202	2021	294100	138100	432200	2024-11-26
1203	2023	189600	138100	327700	2024-11-26
1203	2022	189100	138100	327200	2024-11-26
1203	2021	189100	138100	327200	2024-11-26
1204	2023	190600	145500	336100	2024-11-26
1204	2022	187600	145500	333100	2024-11-26
1204	2021	187600	145500	333100	2024-11-26
1206	2023	0	625400	625400	2024-11-26
1206	2022	0	625400	625400	2024-11-26
1206	2021	0	625400	625400	2024-11-26
1207	2023	0	16100	16100	2024-11-26
1207	2022	0	16100	16100	2024-11-26
1207	2021	0	16100	16100	2024-11-26
1208	2023	299400	162800	462200	2024-11-26
1208	2022	293700	162800	456500	2024-11-26
1208	2021	293700	162800	456500	2024-11-26
1209	2023	300400	199500	499900	2024-11-26
1209	2022	294100	199500	493600	2024-11-26
1209	2021	294100	199500	493600	2024-11-26
1211	2023	118500	167700	286200	2024-11-26
1211	2022	116300	167700	284000	2024-11-26
1211	2021	116300	167700	284000	2024-11-26
1212	2023	474700	190000	664700	2024-11-26
1212	2022	474700	190000	664700	2024-11-26
1212	2021	470800	190000	660800	2024-11-26
1213	2023	400100	189300	589400	2024-11-26
1213	2022	390400	189300	579700	2024-11-26
1213	2021	390400	189300	579700	2024-11-26
1214	2023	0	33200	33200	2024-11-26
1214	2022	0	33200	33200	2024-11-26
1214	2021	0	33200	33200	2024-11-26
1215	2023	0	419900	419900	2024-11-26
1215	2022	0	419900	419900	2024-11-26
1215	2021	0	419900	419900	2024-11-26
1222	2023	479600	268300	747900	2024-11-26
1222	2022	428200	268300	696500	2024-11-26
1222	2021	376600	268300	644900	2024-11-26
1223	2023	0	428700	428700	2024-11-26
1223	2022	0	428700	428700	2024-11-26
1223	2021	0	428700	428700	2024-11-26
1225	2023	224600	218500	443100	2024-11-26
1225	2022	222900	218500	441400	2024-11-26
1225	2021	222900	218500	441400	2024-11-26
1226	2023	857800	714300	1572100	2024-11-26
1226	2022	831300	714300	1545600	2024-11-26
1226	2021	831300	714300	1545600	2024-11-26
1227	2023	425300	360300	785600	2024-11-26
1227	2022	425300	360300	785600	2024-11-26
1227	2021	425300	360300	785600	2024-11-26
1228	2023	161900	344400	506300	2024-11-26
1228	2022	162200	344400	506600	2024-11-26
1228	2021	162200	344400	506600	2024-11-26
1229	2023	34700	80000	114700	2024-11-26
1229	2022	34700	80000	114700	2024-11-26
1229	2021	34700	80000	114700	2024-11-26
1230	2023	358300	279000	637300	2024-11-26
1230	2022	358200	279000	637200	2024-11-26
1230	2021	358200	279000	637200	2024-11-26
1232	2023	155200	147100	302300	2024-11-26
1232	2022	156500	147100	303600	2024-11-26
1232	2021	156500	147100	303600	2024-11-26
1233	2023	304300	176600	480900	2024-11-26
1233	2022	304300	176600	480900	2024-11-26
1233	2021	304300	176600	480900	2024-11-26
1234	2023	132600	136700	269300	2024-11-26
1234	2022	129400	136700	266100	2024-11-26
1234	2021	129400	136700	266100	2024-11-26
1235	2023	114400	120800	235200	2024-11-26
1235	2022	114800	120800	235600	2024-11-26
1235	2021	114800	120800	235600	2024-11-26
1236	2023	65700	143200	208900	2024-11-26
1236	2022	66500	143200	209700	2024-11-26
1236	2021	66500	143200	209700	2024-11-26
1243	2023	0	299900	299900	2024-11-26
1243	2022	0	299900	299900	2024-11-26
1243	2021	0	299900	299900	2024-11-26
1247	2023	520900	415900	936800	2024-11-26
1247	2022	510900	415900	926800	2024-11-26
1247	2021	510900	415900	926800	2024-11-26
1248	2023	521400	319500	840900	2024-11-26
1248	2022	455900	319500	775400	2024-11-26
1248	2021	455900	319500	775400	2024-11-26
1249	2023	176800	414100	590900	2024-11-26
1249	2022	176600	414100	590700	2024-11-26
1249	2021	176600	414100	590700	2024-11-26
1250	2023	281200	168700	449900	2024-11-26
1250	2022	278300	168700	447000	2024-11-26
1250	2021	278300	168700	447000	2024-11-26
1251	2023	457700	190500	648200	2024-11-26
1251	2022	457500	190500	648000	2024-11-26
1251	2021	457500	190500	648000	2024-11-26
1255	2023	368200	157800	526000	2024-11-26
1255	2022	363500	157800	521300	2024-11-26
1255	2021	363500	157800	521300	2024-11-26
1256	2023	240200	140300	380500	2024-11-26
1256	2022	238500	140300	378800	2024-11-26
1256	2021	238500	140300	378800	2024-11-26
1257	2023	149800	130700	280500	2024-11-26
1257	2022	149000	130700	279700	2024-11-26
1257	2021	149000	130700	279700	2024-11-26
1263	2023	156000	409000	565000	2024-11-26
1263	2022	156000	409000	565000	2024-11-26
1263	2021	156000	409000	565000	2024-11-26
1265	2023	256800	146600	403400	2024-11-26
1265	2022	255500	146600	402100	2024-11-26
1265	2021	255500	146600	402100	2024-11-26
1266	2023	338200	173300	511500	2024-11-26
1266	2022	324100	173300	497400	2024-11-26
1266	2021	324100	173300	497400	2024-11-26
1267	2023	278700	149300	428000	2024-11-26
1267	2022	278100	149300	427400	2024-11-26
1267	2021	278100	149300	427400	2024-11-26
1268	2023	21400	118300	139700	2024-11-26
1268	2022	21400	118300	139700	2024-11-26
1268	2021	28300	126800	155100	2024-11-26
1269	2023	184700	232400	417100	2024-11-26
1269	2022	184700	232400	417100	2024-11-26
1269	2021	184700	232400	417100	2024-11-26
1270	2023	0	5200	5200	2024-11-26
1270	2022	0	5200	5200	2024-11-26
1270	2021	0	5200	5200	2024-11-26
1271	2023	312500	150800	463300	2024-11-26
1271	2022	312500	150800	463300	2024-11-26
1271	2021	312500	150800	463300	2024-11-26
1272	2023	389400	369100	758500	2024-11-26
1272	2022	389400	369100	758500	2024-11-26
1272	2021	369200	369100	738300	2024-11-26
1274	2023	305400	168100	473500	2024-11-26
1274	2022	312200	168100	480300	2024-11-26
1274	2021	312200	168100	480300	2024-11-26
1277	2023	0	294200	294200	2024-11-26
1277	2022	0	294200	294200	2024-11-26
1277	2021	0	294200	294200	2024-11-26
1282	2023	0	304600	304600	2024-11-26
1282	2022	0	304600	304600	2024-11-26
1282	2021	0	304600	304600	2024-11-26
1289	2023	0	181900	181900	2024-11-26
1289	2022	0	181900	181900	2024-11-26
1289	2021	0	181900	181900	2024-11-26
1291	2023	0	33700	33700	2024-11-26
1291	2022	0	33700	33700	2024-11-26
1291	2021	0	33700	33700	2024-11-26
1292	2023	0	186800	186800	2024-11-26
1292	2022	0	186800	186800	2024-11-26
1292	2021	0	186800	186800	2024-11-26
1298	2023	1015500	308700	1324200	2024-11-26
1298	2022	1014200	308700	1322900	2024-11-26
1298	2021	1009200	308700	1317900	2024-11-26
1299	2023	334900	124400	459300	2024-11-26
1299	2022	329400	124400	453800	2024-11-26
1299	2021	329400	124400	453800	2024-11-26
1302	2023	0	191600	191600	2024-11-26
1302	2022	0	191600	191600	2024-11-26
1302	2021	0	191600	191600	2024-11-26
1304	2023	830300	1532600	2362900	2024-11-26
1304	2022	830300	1532600	2362900	2024-11-26
1304	2021	830300	1532600	2362900	2024-11-26
1305	2023	3697300	337000	4034300	2024-11-26
1305	2022	3697300	337000	4034300	2024-11-26
1305	2021	3697300	337000	4034300	2024-11-26
1309	2023	0	198000	198000	2024-11-26
1309	2022	0	198000	198000	2024-11-26
1309	2021	0	198000	198000	2024-11-26
1311	2023	441600	237500	679100	2024-11-26
1311	2022	441600	237500	679100	2024-11-26
1311	2021	441600	237500	679100	2024-11-26
1312	2023	0	778800	778800	2024-11-26
1312	2022	0	778800	778800	2024-11-26
1312	2021	0	778800	778800	2024-11-26
1313	2023	266300	187800	454100	2024-11-26
1313	2022	241900	187800	429700	2024-11-26
1313	2021	241900	187800	429700	2024-11-26
1319	2023	5700	193700	199400	2024-11-26
1319	2022	5700	193700	199400	2024-11-26
1319	2021	5700	193700	199400	2024-11-26
1323	2023	405400	163300	568700	2024-11-26
1323	2022	402700	163300	566000	2024-11-26
1323	2021	402700	163300	566000	2024-11-26
1325	2023	224400	252600	477000	2024-11-26
1325	2022	207200	252600	459800	2024-11-26
1325	2021	207200	252600	459800	2024-11-26
1326	2023	788400	402300	1190700	2024-11-26
1326	2022	780700	402300	1183000	2024-11-26
1326	2021	780700	402300	1183000	2024-11-26
1327	2023	0	435200	435200	2024-11-26
1327	2022	0	435200	435200	2024-11-26
1327	2021	0	435200	435200	2024-11-26
1332	2023	0	48800	48800	2024-11-26
1332	2022	0	48800	48800	2024-11-26
1332	2021	0	48800	48800	2024-11-26
1333	2023	527300	330300	857600	2024-11-26
1333	2022	527300	330300	857600	2024-11-26
1333	2021	527300	330300	857600	2024-11-26
1335	2023	308200	254700	562900	2024-11-26
1335	2022	307900	254700	562600	2024-11-26
1335	2021	307900	254700	562600	2024-11-26
1336	2023	0	259300	259300	2024-11-26
1336	2022	0	259300	259300	2024-11-26
1336	2021	0	259300	259300	2024-11-26
1337	2023	0	253000	253000	2024-11-26
1337	2022	0	253000	253000	2024-11-26
1337	2021	0	253000	253000	2024-11-26
1338	2023	547800	204400	752200	2024-11-26
1338	2022	546500	204400	750900	2024-11-26
1338	2021	546500	204400	750900	2024-11-26
1340	2023	225000	195500	420500	2024-11-26
1340	2022	225000	195500	420500	2024-11-26
1340	2021	225000	195500	420500	2024-11-26
1341	2023	632100	202500	834600	2024-11-26
1341	2022	644800	202500	847300	2024-11-26
1341	2021	644800	202500	847300	2024-11-26
1342	2023	456000	230800	686800	2024-11-26
1342	2022	456000	230800	686800	2024-11-26
1342	2021	456000	230800	686800	2024-11-26
1343	2023	104100	198500	302600	2024-11-26
1343	2022	100700	198500	299200	2024-11-26
1343	2021	100700	198500	299200	2024-11-26
1344	2023	544800	1101700	1646500	2024-11-26
1344	2022	518400	1101700	1620100	2024-11-26
1344	2021	518400	1101700	1620100	2024-11-26
1352	2023	310500	456900	767400	2024-11-26
1352	2022	280600	456900	737500	2024-11-26
1352	2021	280600	456900	737500	2024-11-26
1353	2023	725400	336300	1061700	2024-11-26
1353	2022	716800	336300	1053100	2024-11-26
1353	2021	716800	336300	1053100	2024-11-26
1354	2023	328100	423800	751900	2024-11-26
1354	2022	328100	423800	751900	2024-11-26
1354	2021	328100	423800	751900	2024-11-26
1355	2023	0	251200	251200	2024-11-26
1355	2022	0	251200	251200	2024-11-26
1355	2021	0	251200	251200	2024-11-26
1356	2023	0	2464300	2464300	2024-11-26
1356	2022	0	2464300	2464300	2024-11-26
1356	2021	0	2464300	2464300	2024-11-26
1358	2023	0	30700	30700	2024-11-26
1358	2022	0	30700	30700	2024-11-26
1358	2021	0	30700	30700	2024-11-26
1360	2023	0	228600	228600	2024-11-26
1360	2022	0	228600	228600	2024-11-26
1360	2021	0	228600	228600	2024-11-26
1361	2023	0	142400	142400	2024-11-26
1361	2022	0	142400	142400	2024-11-26
1361	2021	0	142400	142400	2024-11-26
1362	2023	0	96100	96100	2024-11-26
1362	2022	0	96100	96100	2024-11-26
1362	2021	0	96100	96100	2024-11-26
1363	2023	0	89400	89400	2024-11-26
1363	2022	0	89400	89400	2024-11-26
1363	2021	0	89400	89400	2024-11-26
