Ass. Year,Improvements,Land,Total,PID,CollectedOn
2021,"$881,300 ","$887,500 ","$1,768,800 ",578,2023-01-25
2020,"$931,500 ","$539,800 ","$1,471,300 ",578,2023-01-25
,,,,,
2022,"$443,300 ","$212,000 ","$655,300 ",579,2023-01-25
2021,"$443,300 ","$212,000 ","$655,300 ",579,2023-01-25
2020,"$360,800 ","$234,300 ","$595,100 ",579,2023-01-25
,,,,,
2022,$0 ,"$19,300 ","$19,300 ",580,2023-01-25
2021,$0 ,"$19,300 ","$19,300 ",580,2023-01-25
2020,$0 ,"$17,500 ","$17,500 ",580,2023-01-25
,,,,,
2022,"$174,700 ","$246,300 ","$421,000 ",581,2023-01-25
2021,"$169,200 ","$246,300 ","$415,500 ",581,2023-01-25
2020,"$153,400 ","$246,300 ","$399,700 ",581,2023-01-25
,,,,,
2022,"$1,700,400 ","$406,900 ","$2,107,300 ",582,2023-01-25
2021,"$971,900 ","$406,900 ","$1,378,800 ",582,2023-01-25
2020,"$519,000 ","$278,800 ","$797,800 ",582,2023-01-25
,,,,,
2022,"$561,900 ","$227,200 ","$789,100 ",584,2023-01-25
2021,"$561,900 ","$227,200 ","$789,100 ",584,2023-01-25
2020,"$454,200 ","$275,500 ","$729,700 ",584,2023-01-25
,,,,,
2022,$0 ,"$11,200 ","$11,200 ",591,2023-01-25
2021,$0 ,"$11,200 ","$11,200 ",591,2023-01-25
2020,$0 ,"$11,200 ","$11,200 ",591,2023-01-25
,,,,,
2022,$0 ,"$1,000 ","$1,000 ",592,2023-01-25
2021,$0 ,"$1,000 ","$1,000 ",592,2023-01-25
2020,$0 ,"$1,000 ","$1,000 ",592,2023-01-25
,,,,,
2022,"$234,800 ","$290,800 ","$525,600 ",593,2023-01-25
2021,"$234,800 ","$290,800 ","$525,600 ",593,2023-01-25
2020,"$155,100 ","$257,100 ","$412,200 ",593,2023-01-25
,,,,,
2022,"$541,800 ","$221,200 ","$763,000 ",594,2023-01-25
2021,"$541,800 ","$221,200 ","$763,000 ",594,2023-01-25
2020,"$459,400 ","$224,800 ","$684,200 ",594,2023-01-25
,,,,,
2022,"$689,900 ","$302,100 ","$992,000 ",597,2023-01-25
2021,"$689,900 ","$302,100 ","$992,000 ",597,2023-01-25
2020,"$623,600 ","$288,500 ","$912,100 ",597,2023-01-25
,,,,,
2022,$0 ,"$35,000 ","$35,000 ",598,2023-01-25
2021,$0 ,"$35,000 ","$35,000 ",598,2023-01-25
2020,$0 ,"$30,000 ","$30,000 ",598,2023-01-25
,,,,,
2022,"$133,000 ","$128,800 ","$261,800 ",600,2023-01-25
2021,"$133,000 ","$128,800 ","$261,800 ",600,2023-01-25
2020,"$137,600 ","$109,600 ","$247,200 ",600,2023-01-25
,,,,,
2022,$0 ,"$20,600 ","$20,600 ",603,2023-01-25
2021,$0 ,"$20,600 ","$20,600 ",603,2023-01-25
2020,$0 ,"$20,600 ","$20,600 ",603,2023-01-25
,,,,,
2022,"$189,700 ","$133,300 ","$323,000 ",605,2023-01-25
2021,"$189,700 ","$133,300 ","$323,000 ",605,2023-01-25
2020,"$192,500 ","$100,000 ","$292,500 ",605,2023-01-25
,,,,,
2022,"$243,800 ","$191,800 ","$435,600 ",607,2023-01-25
2021,"$243,800 ","$191,800 ","$435,600 ",607,2023-01-25
2020,"$236,400 ","$133,400 ","$369,800 ",607,2023-01-25
,,,,,
2022,"$672,000 ","$166,800 ","$838,800 ",611,2023-01-25
2021,"$672,000 ","$166,800 ","$838,800 ",611,2023-01-25
2020,"$600,800 ","$150,900 ","$751,700 ",611,2023-01-25
,,,,,
2022,"$403,700 ","$153,200 ","$556,900 ",616,2023-01-25
2021,"$403,700 ","$153,200 ","$556,900 ",616,2023-01-25
2020,"$285,900 ","$118,900 ","$404,800 ",616,2023-01-25
,,,,,
2022,"$175,400 ","$155,200 ","$330,600 ",617,2023-01-25
2021,"$153,300 ","$155,200 ","$308,500 ",617,2023-01-25
2020,"$133,900 ","$126,800 ","$260,700 ",617,2023-01-25
,,,,,
2022,"$83,100 ","$184,500 ","$267,600 ",618,2023-01-25
2021,"$83,100 ","$184,500 ","$267,600 ",618,2023-01-25
2020,"$89,400 ","$138,000 ","$227,400 ",618,2023-01-25
,,,,,
2022,$0 ,"$6,900 ","$6,900 ",620,2023-01-25
2021,$0 ,"$6,900 ","$6,900 ",620,2023-01-25
2020,$0 ,"$6,900 ","$6,900 ",620,2023-01-25
,,,,,
2022,"$147,500 ","$142,200 ","$289,700 ",621,2023-01-25
2021,"$147,400 ","$142,200 ","$289,600 ",621,2023-01-25
2020,"$107,100 ","$114,300 ","$221,400 ",621,2023-01-25
,,,,,
2022,"$97,700 ","$138,300 ","$236,000 ",622,2023-01-25
2021,"$97,700 ","$138,300 ","$236,000 ",622,2023-01-25
2020,"$94,200 ","$110,600 ","$204,800 ",622,2023-01-25
,,,,,
2022,"$89,500 ","$147,700 ","$237,200 ",623,2023-01-25
2021,"$89,500 ","$147,700 ","$237,200 ",623,2023-01-25
2020,"$63,100 ","$99,200 ","$162,300 ",623,2023-01-25
,,,,,
2022,"$301,300 ","$147,600 ","$448,900 ",624,2023-01-25
2021,"$301,300 ","$147,500 ","$448,800 ",624,2023-01-25
2020,"$281,600 ","$123,900 ","$405,500 ",624,2023-01-25
,,,,,
2022,"$553,700 ","$220,500 ","$774,200 ",625,2023-01-25
2021,"$553,700 ","$220,500 ","$774,200 ",625,2023-01-25
2020,"$583,700 ","$191,200 ","$774,900 ",625,2023-01-25
,,,,,
2022,"$428,100 ","$199,300 ","$627,400 ",626,2023-01-25
2021,"$428,100 ","$199,300 ","$627,400 ",626,2023-01-25
2020,"$317,100 ","$176,300 ","$493,400 ",626,2023-01-25
,,,,,
2022,$0 ,"$1,100 ","$1,100 ",627,2023-01-25
2021,$0 ,"$1,100 ","$1,100 ",627,2023-01-25
2020,$0 ,"$1,100 ","$1,100 ",627,2023-01-25
,,,,,
2022,$0 ,"$585,800 ","$585,800 ",633,2023-01-25
2021,$0 ,"$585,800 ","$585,800 ",633,2023-01-25
2020,$0 ,"$521,100 ","$521,100 ",633,2023-01-25
,,,,,
2022,$0 ,"$7,700 ","$7,700 ",634,2023-01-25
2021,$0 ,"$7,700 ","$7,700 ",634,2023-01-25
2020,$0 ,"$7,700 ","$7,700 ",634,2023-01-25
,,,,,
2022,$0 ,"$4,200 ","$4,200 ",635,2023-01-25
2021,$0 ,"$4,200 ","$4,200 ",635,2023-01-25
2020,$0 ,"$2,900 ","$2,900 ",635,2023-01-25
,,,,,
2022,$0 ,"$4,200 ","$4,200 ",636,2023-01-25
2021,$0 ,"$4,200 ","$4,200 ",636,2023-01-25
2020,$0 ,"$3,300 ","$3,300 ",636,2023-01-25
,,,,,
2022,"$228,800 ","$81,000 ","$309,800 ",637,2023-01-25
2021,"$228,800 ","$81,000 ","$309,800 ",637,2023-01-25
2020,"$224,000 ","$48,100 ","$272,100 ",637,2023-01-25
,,,,,
2022,"$279,300 ","$124,600 ","$403,900 ",638,2023-01-25
2021,"$279,300 ","$124,600 ","$403,900 ",638,2023-01-25
2020,"$267,000 ","$92,700 ","$359,700 ",638,2023-01-25
,,,,,
2022,"$1,610,400 ","$341,100 ","$1,951,500 ",639,2023-01-25
2021,"$1,610,400 ","$341,100 ","$1,951,500 ",639,2023-01-25
2020,"$1,516,800 ","$250,100 ","$1,766,900 ",639,2023-01-25
,,,,,
2022,$0 ,"$40,400 ","$40,400 ",643,2023-01-25
2021,$0 ,"$40,400 ","$40,400 ",643,2023-01-25
2020,$0 ,"$37,000 ","$37,000 ",643,2023-01-25
,,,,,
2022,"$243,400 ","$133,300 ","$376,700 ",645,2023-01-25
2021,"$243,400 ","$133,300 ","$376,700 ",645,2023-01-25
2020,"$240,600 ","$101,500 ","$342,100 ",645,2023-01-25
,,,,,
2022,"$30,000 ","$258,800 ","$288,800 ",647,2023-01-25
2021,"$30,000 ","$258,800 ","$288,800 ",647,2023-01-25
2020,"$21,600 ","$185,800 ","$207,400 ",647,2023-01-25
,,,,,
2022,"$838,300 ","$492,700 ","$1,331,000 ",648,2023-01-25
2021,"$838,300 ","$492,700 ","$1,331,000 ",648,2023-01-25
2020,"$685,900 ","$638,500 ","$1,324,400 ",648,2023-01-25
,,,,,
2022,"$318,500 ","$254,900 ","$573,400 ",649,2023-01-25
2021,"$318,500 ","$254,900 ","$573,400 ",649,2023-01-25
2020,"$282,700 ","$268,400 ","$551,100 ",649,2023-01-25
,,,,,
2022,"$183,500 ","$235,400 ","$418,900 ",650,2023-01-25
2021,"$183,500 ","$235,400 ","$418,900 ",650,2023-01-25
2020,"$187,900 ","$222,000 ","$409,900 ",650,2023-01-25
,,,,,
2022,"$183,300 ","$278,100 ","$461,400 ",651,2023-01-25
2021,"$183,300 ","$278,100 ","$461,400 ",651,2023-01-25
2020,"$180,700 ","$244,500 ","$425,200 ",651,2023-01-25
,,,,,
2022,"$23,900 ","$208,300 ","$232,200 ",652,2023-01-25
2021,"$23,900 ","$208,300 ","$232,200 ",652,2023-01-25
2020,"$32,100 ","$154,400 ","$186,500 ",652,2023-01-25
,,,,,
2022,"$68,500 ","$262,400 ","$330,900 ",653,2023-01-25
2021,"$68,500 ","$262,400 ","$330,900 ",653,2023-01-25
2020,"$94,600 ","$198,400 ","$293,000 ",653,2023-01-25
,,,,,
2022,"$107,000 ","$269,200 ","$376,200 ",654,2023-01-25
2021,"$107,000 ","$269,200 ","$376,200 ",654,2023-01-25
2020,"$80,800 ","$196,700 ","$277,500 ",654,2023-01-25
,,,,,
2022,"$480,400 ","$433,200 ","$913,600 ",655,2023-01-25
2021,"$480,400 ","$433,200 ","$913,600 ",655,2023-01-25
2020,"$421,300 ","$275,600 ","$696,900 ",655,2023-01-25
,,,,,
2022,$0 ,"$13,900 ","$13,900 ",659,2023-01-25
2021,$0 ,"$13,900 ","$13,900 ",659,2023-01-25
2020,$0 ,"$12,100 ","$12,100 ",659,2023-01-25
,,,,,
2022,"$55,700 ","$128,400 ","$184,100 ",664,2023-01-25
2021,"$55,700 ","$128,400 ","$184,100 ",664,2023-01-25
2020,"$69,800 ","$107,300 ","$177,100 ",664,2023-01-25
,,,,,
2022,"$18,200 ","$100,700 ","$118,900 ",667,2023-01-25
2021,"$18,200 ","$100,700 ","$118,900 ",667,2023-01-25
2020,"$21,800 ","$65,500 ","$87,300 ",667,2023-01-25
,,,,,
2022,"$44,600 ","$194,900 ","$239,500 ",673,2023-01-25
2021,"$44,600 ","$194,900 ","$239,500 ",673,2023-01-25
2020,"$51,500 ","$141,300 ","$192,800 ",673,2023-01-25
,,,,,
2022,$0 ,"$11,300 ","$11,300 ",675,2023-01-25
2021,$0 ,"$11,300 ","$11,300 ",675,2023-01-25
2020,$0 ,"$10,300 ","$10,300 ",675,2023-01-25
,,,,,
2022,$0 ,"$11,600 ","$11,600 ",686,2023-01-25
2021,$0 ,"$11,600 ","$11,600 ",686,2023-01-25
2020,$0 ,"$10,500 ","$10,500 ",686,2023-01-25
,,,,,
2022,"$2,600 ","$47,600 ","$50,200 ",688,2023-01-25
2021,"$2,600 ","$47,600 ","$50,200 ",688,2023-01-25
2020,"$2,300 ","$50,000 ","$52,300 ",688,2023-01-25
,,,,,
2022,"$309,800 ","$161,700 ","$471,500 ",689,2023-01-25
2021,"$301,300 ","$161,700 ","$463,000 ",689,2023-01-25
2020,"$223,400 ","$142,500 ","$365,900 ",689,2023-01-25
,,,,,
2022,"$726,400 ","$200,500 ","$926,900 ",690,2023-01-25
2021,"$726,400 ","$200,500 ","$926,900 ",690,2023-01-25
2020,"$591,800 ","$191,700 ","$783,500 ",690,2023-01-25
,,,,,
2022,"$400,600 ","$212,900 ","$613,500 ",691,2023-01-25
2021,"$400,600 ","$212,900 ","$613,500 ",691,2023-01-25
2020,"$405,100 ","$169,900 ","$575,000 ",691,2023-01-25
,,,,,
2022,"$578,500 ","$227,500 ","$806,000 ",692,2023-01-25
2021,"$578,500 ","$227,500 ","$806,000 ",692,2023-01-25
2020,"$516,900 ","$151,300 ","$668,200 ",692,2023-01-25
,,,,,
2022,"$192,900 ","$152,200 ","$345,100 ",694,2023-01-25
2021,"$191,000 ","$152,200 ","$343,200 ",694,2023-01-25
2020,"$163,000 ","$114,700 ","$277,700 ",694,2023-01-25
,,,,,
2022,"$179,300 ","$193,800 ","$373,100 ",695,2023-01-25
2021,"$179,300 ","$193,800 ","$373,100 ",695,2023-01-25
2020,"$138,900 ","$157,700 ","$296,600 ",695,2023-01-25
,,,,,
2022,"$324,100 ","$191,200 ","$515,300 ",696,2023-01-25
2021,"$301,800 ","$191,200 ","$493,000 ",696,2023-01-25
2020,"$294,500 ","$165,700 ","$460,200 ",696,2023-01-25
,,,,,
2022,"$227,900 ","$136,100 ","$364,000 ",697,2023-01-25
2021,"$227,900 ","$136,100 ","$364,000 ",697,2023-01-25
2020,"$169,800 ","$153,100 ","$322,900 ",697,2023-01-25
,,,,,
2022,"$486,500 ","$179,200 ","$665,700 ",698,2023-01-25
2021,"$486,500 ","$179,200 ","$665,700 ",698,2023-01-25
2020,"$463,100 ","$180,800 ","$643,900 ",698,2023-01-25
,,,,,
2022,"$48,900 ","$77,600 ","$126,500 ",700,2023-01-25
2021,"$48,900 ","$77,600 ","$126,500 ",700,2023-01-25
2020,"$40,900 ","$72,900 ","$113,800 ",700,2023-01-25
,,,,,
2022,"$208,100 ","$176,600 ","$384,700 ",701,2023-01-25
2021,"$208,100 ","$176,600 ","$384,700 ",701,2023-01-25
2020,"$151,100 ","$142,000 ","$293,100 ",701,2023-01-25
,,,,,
2022,"$216,000 ","$149,500 ","$365,500 ",702,2023-01-25
2021,"$216,000 ","$149,500 ","$365,500 ",702,2023-01-25
2020,"$213,600 ","$119,400 ","$333,000 ",702,2023-01-25
,,,,,
2022,"$66,400 ","$191,800 ","$258,200 ",703,2023-01-25
2021,"$66,400 ","$191,800 ","$258,200 ",703,2023-01-25
2020,"$57,500 ","$143,600 ","$201,100 ",703,2023-01-25
,,,,,
2022,"$146,600 ","$149,000 ","$295,600 ",704,2023-01-25
2021,"$146,600 ","$149,000 ","$295,600 ",704,2023-01-25
2020,"$128,500 ","$111,800 ","$240,300 ",704,2023-01-25
,,,,,
2022,"$2,000 ","$8,800 ","$10,800 ",705,2023-01-25
2021,"$2,000 ","$8,800 ","$10,800 ",705,2023-01-25
2020,"$2,000 ","$8,000 ","$10,000 ",705,2023-01-25
,,,,,
2022,"$213,600 ","$196,500 ","$410,100 ",706,2023-01-25
2021,"$213,600 ","$196,500 ","$410,100 ",706,2023-01-25
2020,"$202,400 ","$158,400 ","$360,800 ",706,2023-01-25
,,,,,
2022,"$210,800 ","$170,800 ","$381,600 ",707,2023-01-25
2021,"$210,800 ","$170,800 ","$381,600 ",707,2023-01-25
2020,"$218,500 ","$139,600 ","$358,100 ",707,2023-01-25
,,,,,
2022,"$144,900 ","$157,600 ","$302,500 ",708,2023-01-25
2021,"$144,900 ","$157,600 ","$302,500 ",708,2023-01-25
2020,"$153,200 ","$119,600 ","$272,800 ",708,2023-01-25
,,,,,
2022,"$162,700 ","$125,900 ","$288,600 ",711,2023-01-25
2021,"$162,700 ","$125,900 ","$288,600 ",711,2023-01-25
2020,"$157,400 ","$96,300 ","$253,700 ",711,2023-01-25
,,,,,
2022,$0 ,"$9,600 ","$9,600 ",717,2023-01-25
2021,$0 ,"$9,600 ","$9,600 ",717,2023-01-25
2020,$0 ,"$9,600 ","$9,600 ",717,2023-01-25
,,,,,
2022,"$347,200 ","$157,400 ","$504,600 ",719,2023-01-25
2021,"$341,500 ","$157,400 ","$498,900 ",719,2023-01-25
2020,"$222,600 ","$143,600 ","$366,200 ",719,2023-01-25
,,,,,
2022,"$213,000 ","$175,200 ","$388,200 ",720,2023-01-25
2021,"$213,000 ","$175,200 ","$388,200 ",720,2023-01-25
2020,"$153,400 ","$137,000 ","$290,400 ",720,2023-01-25
,,,,,
2022,"$249,500 ","$145,600 ","$395,100 ",723,2023-01-25
2021,"$209,100 ","$145,600 ","$354,700 ",723,2023-01-25
2020,"$136,500 ","$112,000 ","$248,500 ",723,2023-01-25
,,,,,
2022,$0 ,"$21,900 ","$21,900 ",724,2023-01-25
2021,$0 ,"$21,900 ","$21,900 ",724,2023-01-25
2020,$0 ,"$22,000 ","$22,000 ",724,2023-01-25
,,,,,
2022,"$446,600 ","$217,700 ","$664,300 ",725,2023-01-25
2021,"$446,600 ","$217,700 ","$664,300 ",725,2023-01-25
2020,"$390,300 ","$192,300 ","$582,600 ",725,2023-01-25
,,,,,
2022,"$559,500 ","$267,700 ","$827,200 ",734,2023-01-25
2021,"$559,500 ","$267,700 ","$827,200 ",734,2023-01-25
2020,"$527,600 ","$227,300 ","$754,900 ",734,2023-01-25
,,,,,
2022,$0 ,"$258,100 ","$258,100 ",735,2023-01-25
2021,$0 ,"$270,500 ","$270,500 ",735,2023-01-25
2020,$0 ,"$205,100 ","$205,100 ",735,2023-01-25
,,,,,
2022,"$1,054,700 ","$284,700 ","$1,339,400 ",736,2023-01-25
2021,"$1,054,700 ","$284,700 ","$1,339,400 ",736,2023-01-25
2020,"$977,700 ","$289,500 ","$1,267,200 ",736,2023-01-25
,,,,,
2022,"$854,300 ","$275,100 ","$1,129,400 ",737,2023-01-25
2021,"$854,300 ","$275,100 ","$1,129,400 ",737,2023-01-25
2020,"$732,000 ","$185,900 ","$917,900 ",737,2023-01-25
,,,,,
2022,"$375,400 ","$271,100 ","$646,500 ",738,2023-01-25
2021,"$375,400 ","$271,100 ","$646,500 ",738,2023-01-25
2020,"$354,000 ","$183,600 ","$537,600 ",738,2023-01-25
,,,,,
2022,"$471,700 ","$329,500 ","$801,200 ",739,2023-01-25
2021,"$540,400 ","$329,500 ","$869,900 ",739,2023-01-25
2020,"$409,400 ","$265,000 ","$674,400 ",739,2023-01-25
,,,,,
2022,"$668,000 ","$334,400 ","$1,002,400 ",740,2023-01-25
2021,"$668,000 ","$334,400 ","$1,002,400 ",740,2023-01-25
2020,"$651,900 ","$298,400 ","$950,300 ",740,2023-01-25
,,,,,
2022,"$136,000 ","$199,900 ","$335,900 ",741,2023-01-25
2021,"$146,100 ","$243,200 ","$389,300 ",741,2023-01-25
2020,"$120,000 ","$163,100 ","$283,100 ",741,2023-01-25
,,,,,
2022,"$602,000 ","$274,100 ","$876,100 ",742,2023-01-25
2021,"$602,000 ","$274,100 ","$876,100 ",742,2023-01-25
2020,"$562,800 ","$252,000 ","$814,800 ",742,2023-01-25
,,,,,
2022,"$258,000 ","$268,600 ","$526,600 ",743,2023-01-25
2021,"$256,800 ","$294,500 ","$551,300 ",743,2023-01-25
2020,"$254,400 ","$215,800 ","$470,200 ",743,2023-01-25
,,,,,
2022,"$525,500 ","$222,500 ","$748,000 ",744,2023-01-25
2021,"$525,500 ","$222,500 ","$748,000 ",744,2023-01-25
2020,"$446,100 ","$255,900 ","$702,000 ",744,2023-01-25
,,,,,
2022,$0 ,"$7,000 ","$7,000 ",745,2023-01-25
2021,$0 ,"$7,000 ","$7,000 ",745,2023-01-25
2020,$0 ,"$7,000 ","$7,000 ",745,2023-01-25
,,,,,
2022,"$657,300 ","$297,600 ","$954,900 ",746,2023-01-25
2021,"$657,300 ","$297,600 ","$954,900 ",746,2023-01-25
2020,"$609,500 ","$263,000 ","$872,500 ",746,2023-01-25
,,,,,
2022,"$454,400 ","$330,800 ","$785,200 ",747,2023-01-25
2021,"$394,000 ","$330,800 ","$724,800 ",747,2023-01-25
2020,"$362,200 ","$228,900 ","$591,100 ",747,2023-01-25
,,,,,
2022,"$424,400 ","$311,400 ","$735,800 ",748,2023-01-25
2021,"$424,400 ","$311,400 ","$735,800 ",748,2023-01-25
2020,"$373,100 ","$252,700 ","$625,800 ",748,2023-01-25
,,,,,
2022,"$1,062,400 ","$477,700 ","$1,540,100 ",749,2023-01-25
2021,"$1,062,400 ","$477,600 ","$1,540,000 ",749,2023-01-25
2020,"$1,049,800 ","$378,300 ","$1,428,100 ",749,2023-01-25
,,,,,
2022,"$1,008,100 ","$272,500 ","$1,280,600 ",750,2023-01-25
2021,"$926,200 ","$272,500 ","$1,198,700 ",750,2023-01-25
2020,"$822,300 ","$206,900 ","$1,029,200 ",750,2023-01-25
,,,,,
2022,"$311,800 ","$169,900 ","$481,700 ",751,2023-01-25
2021,"$299,700 ","$169,900 ","$469,600 ",751,2023-01-25
2020,"$284,300 ","$142,000 ","$426,300 ",751,2023-01-25
,,,,,
2022,"$335,600 ","$185,000 ","$520,600 ",752,2023-01-25
2021,"$335,600 ","$185,000 ","$520,600 ",752,2023-01-25
2020,"$293,500 ","$185,500 ","$479,000 ",752,2023-01-25
,,,,,
2022,"$475,900 ","$353,400 ","$829,300 ",753,2023-01-25
2021,"$475,900 ","$353,400 ","$829,300 ",753,2023-01-25
2020,"$415,300 ","$348,400 ","$763,700 ",753,2023-01-25
,,,,,
2022,"$506,500 ","$179,500 ","$686,000 ",754,2023-01-25
2021,"$506,500 ","$179,500 ","$686,000 ",754,2023-01-25
2020,"$499,500 ","$173,600 ","$673,100 ",754,2023-01-25
,,,,,
2022,"$173,500 ","$173,400 ","$346,900 ",755,2023-01-25
2021,"$167,000 ","$173,400 ","$340,400 ",755,2023-01-25
2020,"$139,600 ","$115,500 ","$255,100 ",755,2023-01-25
,,,,,
2022,"$363,200 ","$293,900 ","$657,100 ",756,2023-01-25
2021,"$363,200 ","$293,800 ","$657,000 ",756,2023-01-25
2020,"$350,100 ","$251,200 ","$601,300 ",756,2023-01-25
,,,,,
2022,$0 ,"$251,800 ","$251,800 ",757,2023-01-25
2021,$0 ,"$251,800 ","$251,800 ",757,2023-01-25
2020,$0 ,"$226,900 ","$226,900 ",757,2023-01-25
,,,,,
2022,"$122,500 ","$165,700 ","$288,200 ",758,2023-01-25
2021,"$122,500 ","$165,700 ","$288,200 ",758,2023-01-25
2020,"$108,400 ","$128,600 ","$237,000 ",758,2023-01-25
,,,,,
2022,"$103,400 ","$177,900 ","$281,300 ",759,2023-01-25
2021,"$103,400 ","$177,900 ","$281,300 ",759,2023-01-25
2020,"$95,400 ","$139,500 ","$234,900 ",759,2023-01-25
,,,,,
2022,$0 ,"$136,500 ","$136,500 ",760,2023-01-25
2021,$0 ,"$136,500 ","$136,500 ",760,2023-01-25
2020,$0 ,"$113,100 ","$113,100 ",760,2023-01-25
,,,,,
2022,$0 ,$500 ,$500 ,762,2023-01-25
2021,$0 ,$500 ,$500 ,762,2023-01-25
2020,$0 ,$500 ,$500 ,762,2023-01-25
,,,,,
2022,"$53,400 ","$141,100 ","$194,500 ",764,2023-01-25
2021,"$53,400 ","$141,100 ","$194,500 ",764,2023-01-25
2020,"$55,500 ","$84,500 ","$140,000 ",764,2023-01-25
,,,,,
2022,"$313,700 ","$150,400 ","$464,100 ",765,2023-01-25
2021,"$313,700 ","$150,400 ","$464,100 ",765,2023-01-25
2020,"$313,300 ","$175,800 ","$489,100 ",765,2023-01-25
,,,,,
2022,"$8,700 ","$29,100 ","$37,800 ",767,2023-01-25
2021,"$8,700 ","$29,100 ","$37,800 ",767,2023-01-25
2020,"$7,400 ","$26,600 ","$34,000 ",767,2023-01-25
,,,,,
2022,"$639,200 ","$215,800 ","$855,000 ",768,2023-01-25
2021,"$627,900 ","$215,800 ","$843,700 ",768,2023-01-25
2020,"$464,000 ","$168,200 ","$632,200 ",768,2023-01-25
,,,,,
2022,"$195,800 ","$149,200 ","$345,000 ",769,2023-01-25
2021,"$195,800 ","$149,200 ","$345,000 ",769,2023-01-25
2020,"$193,700 ","$115,300 ","$309,000 ",769,2023-01-25
,,,,,
2022,$0 ,"$6,400 ","$6,400 ",770,2023-01-25
2021,$0 ,"$6,400 ","$6,400 ",770,2023-01-25
2020,$0 ,"$6,400 ","$6,400 ",770,2023-01-25
,,,,,
2022,"$283,000 ","$205,900 ","$488,900 ",771,2023-01-25
2021,"$283,000 ","$205,900 ","$488,900 ",771,2023-01-25
2020,"$216,300 ","$160,700 ","$377,000 ",771,2023-01-25
,,,,,
2022,"$256,700 ","$176,600 ","$433,300 ",772,2023-01-25
2021,"$256,700 ","$176,600 ","$433,300 ",772,2023-01-25
2020,"$250,900 ","$124,800 ","$375,700 ",772,2023-01-25
,,,,,
2022,$0 ,"$142,900 ","$142,900 ",773,2023-01-25
2021,$0 ,"$142,900 ","$142,900 ",773,2023-01-25
2020,$0 ,"$107,300 ","$107,300 ",773,2023-01-25
,,,,,
2022,"$161,200 ","$147,700 ","$308,900 ",774,2023-01-25
2021,"$161,200 ","$147,700 ","$308,900 ",774,2023-01-25
2020,"$125,900 ","$107,500 ","$233,400 ",774,2023-01-25
,,,,,
2022,"$127,300 ","$164,800 ","$292,100 ",775,2023-01-25
2021,"$127,300 ","$164,800 ","$292,100 ",775,2023-01-25
2020,"$91,900 ","$123,000 ","$214,900 ",775,2023-01-25
,,,,,
2022,"$404,000 ","$206,900 ","$610,900 ",776,2023-01-25
2021,"$404,000 ","$206,900 ","$610,900 ",776,2023-01-25
2020,"$370,200 ","$131,400 ","$501,600 ",776,2023-01-25
,,,,,
2022,"$831,100 ","$285,700 ","$1,116,800 ",782,2023-01-25
2021,"$831,100 ","$285,700 ","$1,116,800 ",782,2023-01-25
2020,"$760,400 ","$308,000 ","$1,068,400 ",782,2023-01-25
,,,,,
2022,"$94,200 ","$152,700 ","$246,900 ",783,2023-01-25
2021,"$94,200 ","$152,700 ","$246,900 ",783,2023-01-25
2020,"$117,400 ","$106,300 ","$223,700 ",783,2023-01-25
,,,,,
2022,"$11,200 ","$149,400 ","$160,600 ",784,2023-01-25
2021,"$11,200 ","$149,400 ","$160,600 ",784,2023-01-25
2020,"$10,400 ","$140,300 ","$150,700 ",784,2023-01-25
,,,,,
2022,"$857,100 ","$314,100 ","$1,171,200 ",785,2023-01-25
2021,"$857,100 ","$314,100 ","$1,171,200 ",785,2023-01-25
2020,"$701,000 ","$398,200 ","$1,099,200 ",785,2023-01-25
,,,,,
2022,"$484,200 ","$240,000 ","$724,200 ",786,2023-01-25
2021,"$484,200 ","$240,000 ","$724,200 ",786,2023-01-25
2020,"$419,400 ","$311,500 ","$730,900 ",786,2023-01-25
,,,,,
2022,"$238,800 ","$166,500 ","$405,300 ",787,2023-01-25
2021,"$238,800 ","$166,500 ","$405,300 ",787,2023-01-25
2020,"$247,800 ","$95,100 ","$342,900 ",787,2023-01-25
,,,,,
2022,"$136,300 ","$156,300 ","$292,600 ",788,2023-01-25
2021,"$136,300 ","$156,300 ","$292,600 ",788,2023-01-25
2020,"$95,300 ","$122,000 ","$217,300 ",788,2023-01-25
,,,,,
2022,"$288,700 ","$130,600 ","$419,300 ",789,2023-01-25
2021,"$273,500 ","$130,600 ","$404,100 ",789,2023-01-25
2020,"$194,500 ","$102,000 ","$296,500 ",789,2023-01-25
,,,,,
2022,"$413,000 ","$181,300 ","$594,300 ",792,2023-01-25
2021,"$413,000 ","$181,300 ","$594,300 ",792,2023-01-25
2020,"$408,600 ","$137,100 ","$545,700 ",792,2023-01-25
,,,,,
2022,$0 ,"$2,800 ","$2,800 ",793,2023-01-25
2021,$0 ,"$2,800 ","$2,800 ",793,2023-01-25
2020,$0 ,"$2,800 ","$2,800 ",793,2023-01-25
,,,,,
2022,"$236,000 ","$161,200 ","$397,200 ",795,2023-01-25
2021,"$236,000 ","$161,200 ","$397,200 ",795,2023-01-25
2020,"$200,700 ","$124,300 ","$325,000 ",795,2023-01-25
,,,,,
2022,"$55,500 ","$94,000 ","$149,500 ",796,2023-01-25
2021,"$55,500 ","$94,000 ","$149,500 ",796,2023-01-25
2020,"$48,000 ","$53,000 ","$101,000 ",796,2023-01-25
,,,,,
2022,"$535,400 ","$214,900 ","$750,300 ",797,2023-01-25
