App. Year,Improvements,Land,Total,PID,CollectedOn
2020,249900,163200,413100,917,2023-01-25
,,,,,
2022,403900,335600,739500,920,2023-01-25
2021,399600,335600,735200,920,2023-01-25
2020,360500,275400,635900,920,2023-01-25
,,,,,
2022,302400,249100,551500,921,2023-01-25
2021,302400,249100,551500,921,2023-01-25
2020,267600,168600,436200,921,2023-01-25
,,,,,
2022,29900,171500,201400,923,2023-01-25
2021,29900,171500,201400,923,2023-01-25
2020,26300,128300,154600,923,2023-01-25
,,,,,
2022,0,477500,477500,924,2023-01-25
2021,0,477500,477500,924,2023-01-25
2020,0,393000,393000,924,2023-01-25
,,,,,
2022,0,400,400,925,2023-01-25
2021,0,400,400,925,2023-01-25
2020,0,400,400,925,2023-01-25
,,,,,
2022,0,222900,222900,934,2023-01-25
2021,0,222900,222900,934,2023-01-25
2020,0,174700,174700,934,2023-01-25
,,,,,
2022,458600,263000,721600,935,2023-01-25
2021,458600,263000,721600,935,2023-01-25
2020,412900,232400,645300,935,2023-01-25
,,,,,
2022,596300,440400,1036700,939,2023-01-25
2021,596300,440400,1036700,939,2023-01-25
2020,518000,472700,990700,939,2023-01-25
,,,,,
2022,432600,276100,708700,940,2023-01-25
2021,432600,276100,708700,940,2023-01-25
2020,406400,248200,654600,940,2023-01-25
,,,,,
2022,397900,168600,566500,941,2023-01-25
2021,397900,168600,566500,941,2023-01-25
2020,361200,163000,524200,941,2023-01-25
,,,,,
2022,402700,227300,630000,942,2023-01-25
2021,402700,227300,630000,942,2023-01-25
2020,377500,222300,599800,942,2023-01-25
,,,,,
2022,324200,261900,586100,943,2023-01-25
2021,324200,261900,586100,943,2023-01-25
2020,301800,186200,488000,943,2023-01-25
,,,,,
2022,331800,297200,629000,944,2023-01-25
2021,393600,339500,733100,944,2023-01-25
2020,309200,313100,622300,944,2023-01-25
,,,,,
2022,334800,143600,478400,947,2023-01-25
2021,334800,143600,478400,947,2023-01-25
2020,311900,93500,405400,947,2023-01-25
,,,,,
2022,423400,386900,810300,949,2023-01-25
2021,383600,386900,770500,949,2023-01-25
2020,349600,651800,1001400,949,2023-01-25
,,,,,
2022,161600,106600,268200,951,2023-01-25
2021,161600,106600,268200,951,2023-01-25
2020,181500,74700,256200,951,2023-01-25
,,,,,
2022,122200,125500,247700,952,2023-01-25
2021,134400,133800,268200,952,2023-01-25
2020,94600,97000,191600,952,2023-01-25
,,,,,
2022,183800,126300,310100,953,2023-01-25
2021,183800,126300,310100,953,2023-01-25
2020,196900,129800,326700,953,2023-01-25
,,,,,
2022,134700,156100,290800,954,2023-01-25
2021,134700,156100,290800,954,2023-01-25
2020,128500,135400,263900,954,2023-01-25
,,,,,
2022,91100,124900,216000,955,2023-01-25
2021,91100,124900,216000,955,2023-01-25
2020,78700,94100,172800,955,2023-01-25
,,,,,
2022,311600,108600,420200,958,2023-01-25
2021,311600,108600,420200,958,2023-01-25
2020,254000,114300,368300,958,2023-01-25
,,,,,
2022,229100,112600,341700,959,2023-01-25
2021,229100,112600,341700,959,2023-01-25
2020,201500,106300,307800,959,2023-01-25
,,,,,
2022,209600,115100,324700,960,2023-01-25
2021,209600,115100,324700,960,2023-01-25
2020,196300,111100,307400,960,2023-01-25
,,,,,
2022,383800,243800,627600,961,2023-01-25
2021,383800,243800,627600,961,2023-01-25
2020,349400,201300,550700,961,2023-01-25
,,,,,
2022,371900,112400,484300,962,2023-01-25
2021,371900,112400,484300,962,2023-01-25
2020,311100,118200,429300,962,2023-01-25
,,,,,
2022,245600,239300,484900,963,2023-01-25
2021,245600,239300,484900,963,2023-01-25
2020,261400,167800,429200,963,2023-01-25
,,,,,
2022,0,211200,211200,964,2023-01-25
2021,0,211200,211200,964,2023-01-25
2020,79100,153500,232600,964,2023-01-25
,,,,,
2022,528500,231100,759600,965,2023-01-25
2021,524400,231100,755500,965,2023-01-25
2020,459700,188600,648300,965,2023-01-25
,,,,,
2022,376200,166000,542200,966,2023-01-25
2021,376200,166000,542200,966,2023-01-25
2020,330800,144000,474800,966,2023-01-25
,,,,,
2022,467700,172900,640600,967,2023-01-25
2021,467700,172900,640600,967,2023-01-25
2020,438500,152000,590500,967,2023-01-25
,,,,,
2022,215000,278700,493700,968,2023-01-25
2021,207300,302900,510200,968,2023-01-25
2020,168400,253200,421600,968,2023-01-25
,,,,,
2022,143300,156100,299400,969,2023-01-25
2021,143300,156100,299400,969,2023-01-25
2020,118900,103800,222700,969,2023-01-25
,,,,,
2022,207900,172600,380500,971,2023-01-25
2021,207900,172600,380500,971,2023-01-25
2020,191500,136900,328400,971,2023-01-25
,,,,,
2022,0,158100,158100,972,2023-01-25
2021,0,158100,158100,972,2023-01-25
2020,0,122200,122200,972,2023-01-25
,,,,,
2022,253200,151600,404800,973,2023-01-25
2021,245500,151600,397100,973,2023-01-25
2020,246700,116700,363400,973,2023-01-25
,,,,,
2022,463100,266000,729100,974,2023-01-25
2021,463100,266000,729100,974,2023-01-25
2020,395700,260100,655800,974,2023-01-25
,,,,,
2022,0,221300,221300,975,2023-01-25
2021,0,221300,221300,975,2023-01-25
2020,0,202400,202400,975,2023-01-25
,,,,,
2022,261400,211800,473200,976,2023-01-25
2021,262700,211800,474500,976,2023-01-25
2020,198300,167700,366000,976,2023-01-25
,,,,,
2022,584200,192500,776700,977,2023-01-25
2021,584200,192500,776700,977,2023-01-25
2020,565300,152800,718100,977,2023-01-25
,,,,,
2022,26100,134100,160200,978,2023-01-25
2021,26100,134100,160200,978,2023-01-25
2020,22400,101900,124300,978,2023-01-25
,,,,,
2022,94700,130300,225000,979,2023-01-25
2021,94700,130300,225000,979,2023-01-25
2020,87600,98700,186300,979,2023-01-25
,,,,,
2022,270900,128900,399800,981,2023-01-25
2021,270900,128900,399800,981,2023-01-25
2020,226600,97500,324100,981,2023-01-25
,,,,,
2022,112400,137000,249400,982,2023-01-25
2021,112400,137000,249400,982,2023-01-25
2020,72500,104800,177300,982,2023-01-25
,,,,,
2022,12100,137300,149400,983,2023-01-25
2021,12100,137300,149400,983,2023-01-25
2020,4600,106700,111300,983,2023-01-25
,,,,,
2022,90800,118300,209100,984,2023-01-25
2021,90800,118300,209100,984,2023-01-25
2020,78500,90100,168600,984,2023-01-25
,,,,,
2022,107000,139600,246600,986,2023-01-25
2021,107000,139600,246600,986,2023-01-25
2020,122600,96500,219100,986,2023-01-25
,,,,,
2022,258800,411500,670300,987,2023-01-25
2021,258800,411500,670300,987,2023-01-25
2020,231400,341500,572900,987,2023-01-25
,,,,,
2022,4100,12000,16100,990,2023-01-25
2021,4100,12000,16100,990,2023-01-25
2020,3800,10900,14700,990,2023-01-25
,,,,,
2022,77800,131000,208800,991,2023-01-25
2021,77800,131000,208800,991,2023-01-25
2020,73200,99300,172500,991,2023-01-25
,,,,,
2022,0,680300,680300,992,2023-01-25
2021,0,680300,680300,992,2023-01-25
2020,0,599100,599100,992,2023-01-25
,,,,,
2022,226300,135900,362200,993,2023-01-25
2021,210700,135900,346600,993,2023-01-25
2020,194900,99100,294000,993,2023-01-25
,,,,,
2022,145200,171100,316300,994,2023-01-25
2021,145200,171100,316300,994,2023-01-25
2020,121500,122900,244400,994,2023-01-25
,,,,,
2022,165900,84200,250100,995,2023-01-25
2021,165900,89400,255300,995,2023-01-25
2020,111000,49900,160900,995,2023-01-25
,,,,,
2022,336100,186700,522800,996,2023-01-25
2021,336100,186700,522800,996,2023-01-25
2020,310800,163900,474700,996,2023-01-25
,,,,,
2022,212500,160700,373200,997,2023-01-25
2021,212500,160700,373200,997,2023-01-25
2020,208500,141500,350000,997,2023-01-25
,,,,,
2022,442600,379500,822100,998,2023-01-25
2021,442600,379500,822100,998,2023-01-25
2020,435600,314800,750400,998,2023-01-25
,,,,,
2022,0,141700,141700,1002,2023-01-25
2021,0,141700,141700,1002,2023-01-25
2020,0,125300,125300,1002,2023-01-25
,,,,,
2022,167600,361400,529000,1003,2023-01-25
2021,179900,361400,541300,1003,2023-01-25
2020,198500,254300,452800,1003,2023-01-25
,,,,,
2022,370900,175200,546100,1004,2023-01-25
2021,370900,175200,546100,1004,2023-01-25
2020,289200,166000,455200,1004,2023-01-25
,,,,,
2022,348300,184800,533100,1005,2023-01-25
2021,348300,184800,533100,1005,2023-01-25
2020,303600,124000,427600,1005,2023-01-25
,,,,,
2022,131500,140300,271800,1006,2023-01-25
2021,131500,140300,271800,1006,2023-01-25
2020,113800,106500,220300,1006,2023-01-25
,,,,,
2022,0,366700,366700,1009,2023-01-25
2021,0,366700,366700,1009,2023-01-25
2020,0,306500,306500,1009,2023-01-25
,,,,,
2022,56500,122100,178600,1015,2023-01-25
2021,56500,122100,178600,1015,2023-01-25
2020,49200,95200,144400,1015,2023-01-25
,,,,,
2022,122600,155100,277700,1016,2023-01-25
2021,122600,155100,277700,1016,2023-01-25
2020,111500,118800,230300,1016,2023-01-25
,,,,,
2022,43400,191800,235200,1018,2023-01-25
2021,43400,191800,235200,1018,2023-01-25
2020,39600,161500,201100,1018,2023-01-25
,,,,,
2022,265300,163000,428300,1019,2023-01-25
2021,265300,163000,428300,1019,2023-01-25
2020,253200,126000,379200,1019,2023-01-25
,,,,,
2022,81200,169000,250200,1020,2023-01-25
2021,81200,169000,250200,1020,2023-01-25
2020,102200,131400,233600,1020,2023-01-25
,,,,,
2022,370500,395200,765700,1022,2023-01-25
2021,370500,395200,765700,1022,2023-01-25
2020,256100,333400,589500,1022,2023-01-25
,,,,,
2022,160500,195700,356200,1023,2023-01-25
2021,160500,195700,356200,1023,2023-01-25
2020,139700,158800,298500,1023,2023-01-25
,,,,,
2022,142900,148400,291300,1024,2023-01-25
2021,142900,148400,291300,1024,2023-01-25
2020,121200,102400,223600,1024,2023-01-25
,,,,,
2022,296500,202000,498500,1025,2023-01-25
2021,277500,202000,479500,1025,2023-01-25
2020,201800,189300,391100,1025,2023-01-25
,,,,,
2022,261400,264800,526200,1026,2023-01-25
2021,261400,264800,526200,1026,2023-01-25
2020,248000,218500,466500,1026,2023-01-25
,,,,,
2022,0,401100,401100,1027,2023-01-25
2021,0,401100,401100,1027,2023-01-25
2020,0,354800,354800,1027,2023-01-25
,,,,,
2022,0,12200,12200,1028,2023-01-25
2021,0,12200,12200,1028,2023-01-25
2020,0,10500,10500,1028,2023-01-25
,,,,,
2022,368900,354100,723000,1030,2023-01-25
2021,368900,354100,723000,1030,2023-01-25
2020,320700,310300,631000,1030,2023-01-25
,,,,,
2022,145000,176700,321700,1031,2023-01-25
2021,145000,176700,321700,1031,2023-01-25
2020,114500,145200,259700,1031,2023-01-25
,,,,,
2022,298200,306900,605100,1033,2023-01-25
2021,298200,306900,605100,1033,2023-01-25
2020,229300,255300,484600,1033,2023-01-25
,,,,,
2022,17100,103900,121000,1034,2023-01-25
2021,17100,103900,121000,1034,2023-01-25
2020,15300,92400,107700,1034,2023-01-25
,,,,,
2022,162400,251800,414200,1035,2023-01-25
2021,162400,251800,414200,1035,2023-01-25
2020,140800,195200,336000,1035,2023-01-25
,,,,,
2022,53700,226100,279800,1037,2023-01-25
2021,53700,226100,279800,1037,2023-01-25
2020,29400,226000,255400,1037,2023-01-25
,,,,,
2022,114400,97000,211400,1038,2023-01-25
2021,103600,97000,200600,1038,2023-01-25
2020,70800,87600,158400,1038,2023-01-25
,,,,,
2022,0,402900,402900,1039,2023-01-25
2021,0,422400,422400,1039,2023-01-25
2020,0,407700,407700,1039,2023-01-25
,,,,,
2022,391100,143100,534200,1040,2023-01-25
2021,355700,143100,498800,1040,2023-01-25
2020,332600,144300,476900,1040,2023-01-25
,,,,,
2022,348600,147700,496300,1041,2023-01-25
2021,348600,147700,496300,1041,2023-01-25
2020,301900,152300,454200,1041,2023-01-25
,,,,,
2022,245800,152800,398600,1042,2023-01-25
2021,245800,152800,398600,1042,2023-01-25
2020,228600,139800,368400,1042,2023-01-25
,,,,,
2022,125600,100500,226100,1043,2023-01-25
2021,125600,100500,226100,1043,2023-01-25
2020,122000,80700,202700,1043,2023-01-25
,,,,,
2022,68200,105400,173600,1045,2023-01-25
2021,68200,105400,173600,1045,2023-01-25
2020,65600,96400,162000,1045,2023-01-25
,,,,,
2022,128000,131300,259300,1046,2023-01-25
2021,128000,131300,259300,1046,2023-01-25
2020,121700,99600,221300,1046,2023-01-25
,,,,,
2022,0,4400,4400,1048,2023-01-25
2021,0,4400,4400,1048,2023-01-25
2020,0,4100,4100,1048,2023-01-25
,,,,,
2022,31100,161400,192500,1049,2023-01-25
2021,31100,161400,192500,1049,2023-01-25
2020,28800,132700,161500,1049,2023-01-25
,,,,,
2022,73600,147200,220800,1051,2023-01-25
2021,73600,147200,220800,1051,2023-01-25
2020,66800,114100,180900,1051,2023-01-25
,,,,,
2022,118300,260900,379200,1052,2023-01-25
2021,118300,260900,379200,1052,2023-01-25
2020,73500,207500,281000,1052,2023-01-25
,,,,,
2022,859100,1044500,1903600,1053,2023-01-25
2021,859100,1044500,1903600,1053,2023-01-25
2020,779800,1015800,1795600,1053,2023-01-25
,,,,,
2022,1622000,804100,2426100,1054,2023-01-25
2021,1616600,865600,2482200,1054,2023-01-25
2020,1158900,776400,1935300,1054,2023-01-25
,,,,,
2022,0,327000,327000,1055,2023-01-25
2021,0,327000,327000,1055,2023-01-25
2020,0,199100,199100,1055,2023-01-25
,,,,,
2022,0,72300,72300,1057,2023-01-25
2021,0,72300,72300,1057,2023-01-25
2020,0,64800,64800,1057,2023-01-25
,,,,,
2022,9400,270800,280200,1058,2023-01-25
2021,9400,270800,280200,1058,2023-01-25
2020,8900,213800,222700,1058,2023-01-25
,,,,,
2022,952200,438500,1390700,1060,2023-01-25
2021,952200,438500,1390700,1060,2023-01-25
2020,766000,362100,1128100,1060,2023-01-25
,,,,,
2022,132200,194200,326400,1061,2023-01-25
2021,132200,194200,326400,1061,2023-01-25
2020,123300,155500,278800,1061,2023-01-25
,,,,,
2022,536700,476500,1013200,1064,2023-01-25
2021,536700,476500,1013200,1064,2023-01-25
2020,492900,412100,905000,1064,2023-01-25
,,,,,
2022,620900,336000,956900,1068,2023-01-25
2021,620900,336000,956900,1068,2023-01-25
2020,607300,278500,885800,1068,2023-01-25
,,,,,
2022,0,180000,180000,1069,2023-01-25
2021,0,180000,180000,1069,2023-01-25
2020,0,142400,142400,1069,2023-01-25
,,,,,
2022,62100,169800,231900,1070,2023-01-25
2021,62100,169800,231900,1070,2023-01-25
2020,48800,134300,183100,1070,2023-01-25
,,,,,
2022,496200,139200,635400,1071,2023-01-25
2021,496200,139200,635400,1071,2023-01-25
2020,452100,106500,558600,1071,2023-01-25
,,,,,
2022,0,220200,220200,1076,2023-01-25
2021,0,220200,220200,1076,2023-01-25
2020,0,180600,180600,1076,2023-01-25
,,,,,
2022,0,997900,997900,1077,2023-01-25
2021,0,997900,997900,1077,2023-01-25
2020,0,909100,909100,1077,2023-01-25
,,,,,
2022,200900,103900,304800,1078,2023-01-25
2021,200900,103900,304800,1078,2023-01-25
2020,166600,82200,248800,1078,2023-01-25
,,,,,
2022,0,66800,66800,1079,2023-01-25
2021,0,66800,66800,1079,2023-01-25
2020,0,56200,56200,1079,2023-01-25
,,,,,
2022,0,92100,92100,1081,2023-01-25
2021,0,92100,92100,1081,2023-01-25
2020,0,63500,63500,1081,2023-01-25
,,,,,
2022,33700,95900,129600,1082,2023-01-25
2021,33700,95900,129600,1082,2023-01-25
2020,49500,72100,121600,1082,2023-01-25
,,,,,
2022,0,572000,572000,1083,2023-01-25
2021,0,572000,572000,1083,2023-01-25
2020,0,491600,491600,1083,2023-01-25
,,,,,
2022,0,33700,33700,1084,2023-01-25
2021,0,33700,33700,1084,2023-01-25
2020,0,23200,23200,1084,2023-01-25
,,,,,
2022,0,140400,140400,1085,2023-01-25
2021,0,140400,140400,1085,2023-01-25
2020,0,108100,108100,1085,2023-01-25
,,,,,
2022,0,83500,83500,1087,2023-01-25
2021,0,83500,83500,1087,2023-01-25
2020,0,68100,68100,1087,2023-01-25
,,,,,
2022,80800,145200,226000,1091,2023-01-25
2021,89200,145200,234400,1091,2023-01-25
2020,76500,99500,176000,1091,2023-01-25
,,,,,
2022,309500,161300,470800,1092,2023-01-25
2021,309500,161300,470800,1092,2023-01-25
2020,308900,125600,434500,1092,2023-01-25
,,,,,
2022,0,139200,139200,1093,2023-01-25
2021,0,139200,139200,1093,2023-01-25
2020,0,113400,113400,1093,2023-01-25
,,,,,
2022,179900,240600,420500,1094,2023-01-25
2021,179900,240600,420500,1094,2023-01-25
2020,161200,186300,347500,1094,2023-01-25
,,,,,
2022,1589900,780600,2370500,1096,2023-01-25
2021,1543900,780600,2324500,1096,2023-01-25
2020,1186300,632300,1818600,1096,2023-01-25
,,,,,
2022,0,197900,197900,1097,2023-01-25
2021,0,197900,197900,1097,2023-01-25
2020,0,152500,152500,1097,2023-01-25
,,,,,
2022,0,227800,227800,1098,2023-01-25
2021,0,227800,227800,1098,2023-01-25
2020,0,184200,184200,1098,2023-01-25
,,,,,
2022,257600,194800,452400,1099,2023-01-25
2021,237600,194800,432400,1099,2023-01-25
2020,190800,109900,300700,1099,2023-01-25
,,,,,
2022,0,23100,23100,1100,2023-01-25
2021,0,23100,23100,1100,2023-01-25
2020,0,21000,21000,1100,2023-01-25
,,,,,
2022,176500,127400,303900,1101,2023-01-25
2021,176500,127400,303900,1101,2023-01-25
2020,157500,86200,243700,1101,2023-01-25
,,,,,
2022,94200,134800,229000,1102,2023-01-25
2021,94200,134800,229000,1102,2023-01-25
2020,79300,92900,172200,1102,2023-01-25
,,,,,
2022,0,353700,353700,1103,2023-01-25
2021,0,353700,353700,1103,2023-01-25
2020,0,299000,299000,1103,2023-01-25
,,,,,
2022,535000,434700,969700,1104,2023-01-25
2021,535000,434700,969700,1104,2023-01-25
2020,527000,372600,899600,1104,2023-01-25
,,,,,
2022,538000,432800,970800,1105,2023-01-25
2021,538000,432800,970800,1105,2023-01-25
2020,498600,382200,880800,1105,2023-01-25
,,,,,
2022,653900,489400,1143300,1109,2023-01-25
2021,653900,489400,1143300,1109,2023-01-25
2020,600500,458600,1059100,1109,2023-01-25
,,,,,
2022,0,128800,128800,1111,2023-01-25
2021,0,128800,128800,1111,2023-01-25
2020,0,103700,103700,1111,2023-01-25
,,,,,
2022,196600,168700,365300,1112,2023-01-25
2021,196600,168700,365300,1112,2023-01-25
2020,161500,134800,296300,1112,2023-01-25
,,,,,
2022,73200,455600,528800,1113,2023-01-25
2021,73200,455600,528800,1113,2023-01-25
2020,46300,389600,435900,1113,2023-01-25
,,,,,
2022,204900,130200,335100,1118,2023-01-25
2021,204900,130200,335100,1118,2023-01-25
2020,195400,93200,288600,1118,2023-01-25
,,,,,
2022,0,290700,290700,1119,2023-01-25
2021,0,290700,290700,1119,2023-01-25
2020,0,243100,243100,1119,2023-01-25
,,,,,
2022,370500,232200,602700,1120,2023-01-25
2021,370500,232200,602700,1120,2023-01-25
2020,336800,202600,539400,1120,2023-01-25
,,,,,
2022,221000,148900,369900,1121,2023-01-25
2021,221000,148900,369900,1121,2023-01-25
2020,195500,102800,298300,1121,2023-01-25
,,,,,
2022,27800,97300,125100,1122,2023-01-25
2021,27800,97300,125100,1122,2023-01-25
2020,10300,67100,77400,1122,2023-01-25
,,,,,
2022,37100,140400,177500,1123,2023-01-25
2021,37100,140400,177500,1123,2023-01-25
2020,14500,115400,129900,1123,2023-01-25
,,,,,
2022,39500,95000,134500,1124,2023-01-25
2021,39500,95000,134500,1124,2023-01-25
2020,120300,68900,189200,1124,2023-01-25
,,,,,
2022,27000,50400,77400,1125,2023-01-25
2021,27000,50400,77400,1125,2023-01-25
2020,12200,44600,56800,1125,2023-01-25
,,,,,
2022,194300,103600,297900,1126,2023-01-25
2021,194300,103600,297900,1126,2023-01-25
2020,168200,79300,247500,1126,2023-01-25
,,,,,
2022,50200,304400,354600,1127,2023-01-25
2021,50200,304400,354600,1127,2023-01-25
2020,39800,264200,304000,1127,2023-01-25
,,,,,
2022,0,107900,107900,1129,2023-01-25
2021,0,107900,107900,1129,2023-01-25
2020,0,71800,71800,1129,2023-01-25
,,,,,
2022,54200,338100,392300,1131,2023-01-25
2021,54200,338100,392300,1131,2023-01-25
2020,30900,289900,320800,1131,2023-01-25
,,,,,
2022,605600,531100,1136700,1132,2023-01-25
2021,605600,534600,1140200,1132,2023-01-25
2020,529300,479100,1008400,1132,2023-01-25
,,,,,
2022,121200,111300,232500,1133,2023-01-25
2021,121200,111300,232500,1133,2023-01-25
2020,85800,88100,173900,1133,2023-01-25
,,,,,
2022,82700,92300,175000,1136,2023-01-25
2021,82700,92300,175000,1136,2023-01-25
2020,68400,70500,138900,1136,2023-01-25
,,,,,
2022,26500,75000,101500,1137,2023-01-25
2021,26500,75000,101500,1137,2023-01-25
2020,12800,62700,75500,1137,2023-01-25
,,,,,
2022,40000,46500,86500,1138,2023-01-25
2021,40000,46500,86500,1138,2023-01-25
2020,32600,36700,69300,1138,2023-01-25
,,,,,
2022,233000,150300,383300,1140,2023-01-25
2021,275600,143300,418900,1140,2023-01-25
2020,211300,84300,295600,1140,2023-01-25
,,,,,
2022,0,3300,3300,1141,2023-01-25
2021,0,3300,3300,1141,2023-01-25
2020,0,3000,3000,1141,2023-01-25
,,,,,
2022,252600,151900,404500,1142,2023-01-25
2021,68200,151900,220100,1142,2023-01-25
2020,61500,96900,158400,1142,2023-01-25
,,,,,
2022,380000,190600,570600,1144,2023-01-25
2021,380000,266400,646400,1144,2023-01-25
2020,395700,305400,701100,1144,2023-01-25
,,,,,
2022,164600,275900,440500,1149,2023-01-25
2021,165700,275900,441600,1149,2023-01-25
2020,127500,226300,353800,1149,2023-01-25
,,,,,
2022,195100,190700,385800,1150,2023-01-25
2021,195100,190700,385800,1150,2023-01-25
2020,217700,164100,381800,1150,2023-01-25
,,,,,
2022,0,347500,347500,1151,2023-01-25
2021,0,347500,347500,1151,2023-01-25
2020,0,299700,299700,1151,2023-01-25
,,,,,
2022,0,311600,311600,1152,2023-01-25
2021,0,311600,311600,1152,2023-01-25
2020,0,260400,260400,1152,2023-01-25
,,,,,
2022,0,100400,100400,1154,2023-01-25
2021,0,100400,100400,1154,2023-01-25
2020,0,79000,79000,1154,2023-01-25
,,,,,
2022,0,217300,217300,1155,2023-01-25
2021,0,217300,217300,1155,2023-01-25
2020,0,168200,168200,1155,2023-01-25
,,,,,
2022,343100,221600,564700,1156,2023-01-25
2021,343100,221600,564700,1156,2023-01-25
2020,333100,179300,512400,1156,2023-01-25
,,,,,
2022,77200,178200,255400,1157,2023-01-25
2021,77200,178200,255400,1157,2023-01-25
2020,87100,143800,230900,1157,2023-01-25
,,,,,
2022,0,304500,304500,1158,2023-01-25
2021,0,304500,304500,1158,2023-01-25
2020,0,249000,249000,1158,2023-01-25
,,,,,
2022,0,205000,205000,1163,2023-01-25
2021,0,205000,205000,1163,2023-01-25
2020,0,172600,172600,1163,2023-01-25
,,,,,
2022,0,2792500,2792500,1164,2023-01-25
2021,0,2792500,2792500,1164,2023-01-25
2020,0,2526900,2526900,1164,2023-01-25
,,,,,
2022,70500,85100,155600,1165,2023-01-25
2021,70500,85100,155600,1165,2023-01-25
2020,57300,71800,129100,1165,2023-01-25
,,,,,
2022,182400,154900,337300,1166,2023-01-25
2021,182400,154900,337300,1166,2023-01-25
2020,191000,121100,312100,1166,2023-01-25
,,,,,
2022,154000,142600,296600,1167,2023-01-25
2021,154000,142600,296600,1167,2023-01-25
2020,132500,111500,244000,1167,2023-01-25
,,,,,
2022,527000,253000,780000,1169,2023-01-25
2021,527000,253000,780000,1169,2023-01-25
2020,509600,202000,711600,1169,2023-01-25
,,,,,
2022,261600,299800,561400,1170,2023-01-25
2021,261600,299800,561400,1170,2023-01-25
2020,274400,259300,533700,1170,2023-01-25
,,,,,
2022,0,83700,83700,1171,2023-01-25
2021,0,83700,83700,1171,2023-01-25
2020,0,65400,65400,1171,2023-01-25
,,,,,
2022,58600,258000,316600,1173,2023-01-25
2021,58600,258000,316600,1173,2023-01-25
2020,52300,167000,219300,1173,2023-01-25
,,,,,
2022,0,324600,324600,1177,2023-01-25
2021,0,324600,324600,1177,2023-01-25
2020,0,292700,292700,1177,2023-01-25
,,,,,
2022,0,59000,59000,1186,2023-01-25
2021,0,59000,59000,1186,2023-01-25
2020,0,52600,52600,1186,2023-01-25
,,,,,
2022,0,72300,72300,1187,2023-01-25
2021,0,72300,72300,1187,2023-01-25
2020,0,55000,55000,1187,2023-01-25
,,,,,
2022,477000,348700,825700,1188,2023-01-25
2021,477000,348700,825700,1188,2023-01-25
2020,464400,294800,759200,1188,2023-01-25
,,,,,
2022,0,290400,290400,1189,2023-01-25
2021,0,290400,290400,1189,2023-01-25
2020,0,242900,242900,1189,2023-01-25
,,,,,
2022,1200,113100,114300,1190,2023-01-25
2021,1200,113100,114300,1190,2023-01-25
2020,1000,87200,88200,1190,2023-01-25
,,,,,
2022,0,110100,110100,1191,2023-01-25
2021,0,110100,110100,1191,2023-01-25
2020,0,84500,84500,1191,2023-01-25
,,,,,
2022,0,22300,22300,1192,2023-01-25
2021,0,22300,22300,1192,2023-01-25
2020,0,18100,18100,1192,2023-01-25
,,,,,
2022,0,77500,77500,1193,2023-01-25
2021,0,77500,77500,1193,2023-01-25
2020,0,68300,68300,1193,2023-01-25
,,,,,
2022,318700,160200,478900,1195,2023-01-25
2021,314400,160200,474600,1195,2023-01-25
2020,289100,125600,414700,1195,2023-01-25
,,,,,
2022,325600,168700,494300,1196,2023-01-25
2021,325600,168700,494300,1196,2023-01-25
2020,347600,106300,453900,1196,2023-01-25
,,,,,
2022,4300,63600,67900,1197,2023-01-25
2021,4300,63600,67900,1197,2023-01-25
2020,3900,48900,52800,1197,2023-01-25
,,,,,
2022,0,0,0,1198,2023-01-25
2021,0,0,0,1198,2023-01-25
2020,0,0,0,1198,2023-01-25
,,,,,
2022,119800,138500,258300,1199,2023-01-25
2021,119800,138500,258300,1199,2023-01-25
2020,106300,100200,206500,1199,2023-01-25
,,,,,
2022,165800,130700,296500,1200,2023-01-25
2021,165800,130700,296500,1200,2023-01-25
2020,121900,99800,221700,1200,2023-01-25
,,,,,
2022,284500,138100,422600,1201,2023-01-25
2021,284500,138100,422600,1201,2023-01-25
2020,271600,105500,377100,1201,2023-01-25
,,,,,
2022,294100,138100,432200,1202,2023-01-25
2021,294100,138100,432200,1202,2023-01-25
2020,308300,105500,413800,1202,2023-01-25
,,,,,
2022,189100,138100,327200,1203,2023-01-25
2021,189100,138100,327200,1203,2023-01-25
2020,169000,99800,268800,1203,2023-01-25
,,,,,
2022,187600,145500,333100,1204,2023-01-25
2021,187600,145500,333100,1204,2023-01-25
2020,223100,105500,328600,1204,2023-01-25
,,,,,
2022,0,625400,625400,1206,2023-01-25
2021,0,625400,625400,1206,2023-01-25
2020,0,565200,565200,1206,2023-01-25
,,,,,
2022,0,16100,16100,1207,2023-01-25
2021,0,16100,16100,1207,2023-01-25
2020,0,12600,12600,1207,2023-01-25
,,,,,
2022,293700,162800,456500,1208,2023-01-25
2021,293700,162800,456500,1208,2023-01-25
2020,288100,141600,429700,1208,2023-01-25
,,,,,
2022,294100,199500,493600,1209,2023-01-25
2021,294100,199500,493600,1209,2023-01-25
2020,278000,156700,434700,1209,2023-01-25
,,,,,
2022,116300,167700,284000,1211,2023-01-25
2021,116300,167700,284000,1211,2023-01-25
2020,112900,120000,232900,1211,2023-01-25
,,,,,
2022,474700,190000,664700,1212,2023-01-25
2021,470800,190000,660800,1212,2023-01-25
2020,369200,160700,529900,1212,2023-01-25
,,,,,
2022,390400,189300,579700,1213,2023-01-25
2021,390400,189300,579700,1213,2023-01-25
2020,393500,160800,554300,1213,2023-01-25
,,,,,
2022,0,33200,33200,1214,2023-01-25
2021,0,33200,33200,1214,2023-01-25
