App. Year	Improvements	Land	Total	PID	CollectedOn
2020	$247,800	$95,100	$342,900	787	2023-04-13

2022	$136,300	$156,300	$292,600	788	2023-04-13
2021	$136,300	$156,300	$292,600	788	2023-04-13
2020	$95,300	$122,000	$217,300	788	2023-04-13

2022	$288,700	$222,700	$511,400	789	2023-04-13
2021	$273,500	$222,700	$496,200	789	2023-04-13
2020	$194,500	$185,600	$380,100	789	2023-04-13

2022	$413,000	$181,300	$594,300	792	2023-04-13
2021	$413,000	$181,300	$594,300	792	2023-04-13
2020	$408,600	$137,100	$545,700	792	2023-04-13

2022	$0	$268,100	$268,100	793	2023-04-13
2021	$0	$268,100	$268,100	793	2023-04-13
2020	$0	$222,500	$222,500	793	2023-04-13

2022	$236,000	$161,200	$397,200	795	2023-04-13
2021	$236,000	$161,200	$397,200	795	2023-04-13
2020	$200,700	$124,300	$325,000	795	2023-04-13

2022	$55,500	$94,000	$149,500	796	2023-04-13
2021	$55,500	$94,000	$149,500	796	2023-04-13
2020	$48,000	$53,000	$101,000	796	2023-04-13

2022	$535,400	$214,900	$750,300	797	2023-04-13
2021	$535,400	$214,900	$750,300	797	2023-04-13
2020	$529,200	$183,900	$713,100	797	2023-04-13

2022	$5,400	$457,100	$462,500	798	2023-04-13
2021	$5,400	$457,100	$462,500	798	2023-04-13
2020	$5,200	$411,900	$417,100	798	2023-04-13

2022	$375,900	$182,900	$558,800	799	2023-04-13
2021	$375,900	$182,900	$558,800	799	2023-04-13
2020	$363,200	$161,600	$524,800	799	2023-04-13

2022	$1,185,500	$377,100	$1,562,600	800	2023-04-13
2021	$1,185,500	$377,100	$1,562,600	800	2023-04-13
2020	$1,126,900	$354,200	$1,481,100	800	2023-04-13

2022	$395,700	$679,100	$1,074,800	801	2023-04-13
2021	$395,700	$679,100	$1,074,800	801	2023-04-13
2020	$384,700	$612,000	$996,700	801	2023-04-13

2022	$453,900	$446,200	$900,100	804	2023-04-13
2021	$453,900	$446,200	$900,100	804	2023-04-13
2020	$364,800	$361,800	$726,600	804	2023-04-13

2022	$715,100	$336,900	$1,052,000	806	2023-04-13
2021	$715,100	$336,900	$1,052,000	806	2023-04-13
2020	$545,900	$294,800	$840,700	806	2023-04-13

2022	$0	$722,500	$722,500	807	2023-04-13
2021	$0	$722,500	$722,500	807	2023-04-13
2020	$0	$628,800	$628,800	807	2023-04-13

2022	$268,500	$184,100	$452,600	808	2023-04-13
2021	$268,500	$184,100	$452,600	808	2023-04-13
2020	$227,400	$162,700	$390,100	808	2023-04-13

2022	$194,900	$182,800	$377,700	809	2023-04-13
2021	$194,900	$182,800	$377,700	809	2023-04-13
2020	$157,100	$169,000	$326,100	809	2023-04-13

2022	$747,800	$384,400	$1,132,200	810	2023-04-13
2021	$747,800	$384,400	$1,132,200	810	2023-04-13
2020	$780,200	$375,200	$1,155,400	810	2023-04-13

2022	$17,300	$352,400	$369,700	811	2023-04-13
2021	$17,300	$352,400	$369,700	811	2023-04-13
2020	$15,100	$315,900	$331,000	811	2023-04-13

2022	$261,500	$214,500	$476,000	812	2023-04-13
2021	$256,800	$214,500	$471,300	812	2023-04-13
2020	$207,600	$174,900	$382,500	812	2023-04-13

2022	$494,100	$176,200	$670,300	814	2023-04-13
2021	$494,100	$176,200	$670,300	814	2023-04-13
2020	$513,600	$155,000	$668,600	814	2023-04-13

2022	$378,600	$252,100	$630,700	815	2023-04-13
2021	$378,600	$252,100	$630,700	815	2023-04-13
2020	$334,900	$200,900	$535,800	815	2023-04-13

2022	$611,800	$303,400	$915,200	816	2023-04-13
2021	$611,800	$303,400	$915,200	816	2023-04-13
2020	$559,700	$240,100	$799,800	816	2023-04-13

2022	$954,300	$279,300	$1,233,600	820	2023-04-13
2021	$954,300	$279,300	$1,233,600	820	2023-04-13
2020	$839,700	$271,700	$1,111,400	820	2023-04-13

2022	$0	$243,100	$243,100	821	2023-04-13
2021	$0	$243,100	$243,100	821	2023-04-13
2020	$0	$200,300	$200,300	821	2023-04-13

2022	$38,200	$190,600	$228,800	824	2023-04-13
2021	$38,200	$190,600	$228,800	824	2023-04-13
2020	$31,300	$146,500	$177,800	824	2023-04-13

2022	$301,900	$308,300	$610,200	826	2023-04-13
2021	$301,900	$308,300	$610,200	826	2023-04-13
2020	$278,700	$244,700	$523,400	826	2023-04-13

2022	$749,700	$900,000	$1,649,700	827	2023-04-13
2021	$749,700	$900,000	$1,649,700	827	2023-04-13
2020	$728,500	$834,100	$1,562,600	827	2023-04-13

2022	$393,900	$358,200	$752,100	829	2023-04-13
2021	$393,900	$358,200	$752,100	829	2023-04-13
2020	$325,300	$267,600	$592,900	829	2023-04-13

2022	$159,900	$138,800	$298,700	830	2023-04-13
2021	$159,900	$138,800	$298,700	830	2023-04-13
2020	$133,400	$93,400	$226,800	830	2023-04-13

2022	$1,136,400	$699,600	$1,836,000	831	2023-04-13
2021	$1,136,400	$699,600	$1,836,000	831	2023-04-13
2020	$1,092,100	$661,200	$1,753,300	831	2023-04-13

2022	$0	$100,800	$100,800	832	2023-04-13
2021	$0	$100,800	$100,800	832	2023-04-13
2020	$0	$69,000	$69,000	832	2023-04-13

2022	$342,900	$180,000	$522,900	833	2023-04-13
2021	$392,400	$180,000	$572,400	833	2023-04-13
2020	$287,200	$122,800	$410,000	833	2023-04-13

2022	$156,300	$120,200	$276,500	834	2023-04-13
2021	$156,300	$120,200	$276,500	834	2023-04-13
2020	$150,100	$100,700	$250,800	834	2023-04-13

2022	$342,000	$236,200	$578,200	835	2023-04-13
2021	$342,000	$236,200	$578,200	835	2023-04-13
2020	$325,000	$172,600	$497,600	835	2023-04-13

2022	$0	$258,500	$258,500	836	2023-04-13
2021	$0	$258,500	$258,500	836	2023-04-13
2020	$7,700	$196,600	$204,300	836	2023-04-13

2022	$498,200	$245,900	$744,100	837	2023-04-13
2021	$484,200	$245,900	$730,100	837	2023-04-13
2020	$355,900	$147,100	$503,000	837	2023-04-13

2022	$258,600	$142,000	$400,600	838	2023-04-13
2021	$258,300	$142,000	$400,300	838	2023-04-13
2020	$236,500	$110,900	$347,400	838	2023-04-13

2022	$534,600	$365,900	$900,500	839	2023-04-13
2021	$534,600	$365,900	$900,500	839	2023-04-13
2020	$470,800	$303,000	$773,800	839	2023-04-13

2022	$107,300	$130,700	$238,000	840	2023-04-13
2021	$106,100	$130,700	$236,800	840	2023-04-13
2020	$19,400	$99,100	$118,500	840	2023-04-13

2022	$543,500	$205,900	$749,400	841	2023-04-13
2021	$543,500	$205,900	$749,400	841	2023-04-13
2020	$507,800	$156,800	$664,600	841	2023-04-13

2022	$127,100	$93,200	$220,300	842	2023-04-13
2021	$127,100	$93,200	$220,300	842	2023-04-13
2020	$116,200	$83,900	$200,100	842	2023-04-13

2022	$83,600	$152,200	$235,800	843	2023-04-13
2021	$83,600	$152,200	$235,800	843	2023-04-13
2020	$75,700	$118,000	$193,700	843	2023-04-13

2022	$4,300	$297,500	$301,800	844	2023-04-13
2021	$4,300	$297,500	$301,800	844	2023-04-13
2020	$5,900	$263,800	$269,700	844	2023-04-13

2022	$211,500	$141,600	$353,100	845	2023-04-13
2021	$211,500	$141,600	$353,100	845	2023-04-13
2020	$180,800	$108,400	$289,200	845	2023-04-13

2022	$0	$113,800	$113,800	846	2023-04-13
2021	$0	$113,800	$113,800	846	2023-04-13
2020	$0	$87,900	$87,900	846	2023-04-13

2022	$0	$117,700	$117,700	849	2023-04-13
2021	$0	$117,700	$117,700	849	2023-04-13
2020	$0	$104,600	$104,600	849	2023-04-13

2022	$33,500	$152,200	$185,700	850	2023-04-13
2021	$33,500	$152,200	$185,700	850	2023-04-13
2020	$45,400	$99,500	$144,900	850	2023-04-13

2022	$1,500	$156,500	$158,000	851	2023-04-13
2021	$1,500	$156,500	$158,000	851	2023-04-13
2020	$1,400	$140,300	$141,700	851	2023-04-13

2022	$35,100	$139,500	$174,600	852	2023-04-13
2021	$35,100	$139,500	$174,600	852	2023-04-13
2020	$45,000	$85,400	$130,400	852	2023-04-13

2022	$79,000	$125,500	$204,500	853	2023-04-13
2021	$79,000	$125,500	$204,500	853	2023-04-13
2020	$104,000	$64,000	$168,000	853	2023-04-13

2022	$42,800	$128,800	$171,600	855	2023-04-13
2021	$42,800	$128,800	$171,600	855	2023-04-13
2020	$52,900	$77,600	$130,500	855	2023-04-13

2022	$0	$290,600	$290,600	858	2023-04-13
2021	$0	$290,600	$290,600	858	2023-04-13
2020	$0	$266,300	$266,300	858	2023-04-13

2022	$0	$422,400	$422,400	860	2023-04-13
2021	$0	$422,400	$422,400	860	2023-04-13
2020	$0	$359,700	$359,700	860	2023-04-13

2022	$203,600	$139,000	$342,600	861	2023-04-13
2021	$203,600	$139,000	$342,600	861	2023-04-13
2020	$217,300	$106,000	$323,300	861	2023-04-13

2022	$714,100	$334,100	$1,048,200	862	2023-04-13
2021	$714,500	$334,100	$1,048,600	862	2023-04-13
2020	$750,000	$273,400	$1,023,400	862	2023-04-13

2022	$0	$165,600	$165,600	863	2023-04-13
2021	$0	$165,600	$165,600	863	2023-04-13
2020	$0	$123,700	$123,700	863	2023-04-13

2022	$0	$156,600	$156,600	864	2023-04-13
2021	$0	$156,600	$156,600	864	2023-04-13
2020	$0	$115,500	$115,500	864	2023-04-13

2022	$913,800	$367,800	$1,281,600	865	2023-04-13
2021	$913,800	$367,800	$1,281,600	865	2023-04-13
2020	$722,900	$486,600	$1,209,500	865	2023-04-13

2022	$1,064,900	$808,600	$1,873,500	867	2023-04-13
2021	$1,064,900	$808,600	$1,873,500	867	2023-04-13
2020	$1,013,800	$752,400	$1,766,200	867	2023-04-13

2022	$314,000	$269,600	$583,600	868	2023-04-13
2021	$314,000	$269,600	$583,600	868	2023-04-13
2020	$306,200	$224,700	$530,900	868	2023-04-13

2022	$209,700	$155,600	$365,300	869	2023-04-13
2021	$209,700	$155,600	$365,300	869	2023-04-13
2020	$163,800	$126,000	$289,800	869	2023-04-13

2022	$367,100	$181,500	$548,600	871	2023-04-13
2021	$367,100	$181,500	$548,600	871	2023-04-13
2020	$313,200	$182,700	$495,900	871	2023-04-13

2022	$397,900	$289,300	$687,200	872	2023-04-13
2021	$397,900	$289,300	$687,200	872	2023-04-13
2020	$411,800	$220,100	$631,900	872	2023-04-13

2022	$525,300	$788,000	$1,313,300	873	2023-04-13
2021	$525,300	$788,000	$1,313,300	873	2023-04-13
2020	$504,500	$749,800	$1,254,300	873	2023-04-13

2022	$146,500	$300,200	$446,700	874	2023-04-13
2021	$146,500	$300,200	$446,700	874	2023-04-13
2020	$117,400	$287,800	$405,200	874	2023-04-13

2022	$434,800	$228,300	$663,100	875	2023-04-13
2021	$434,800	$228,300	$663,100	875	2023-04-13
2020	$411,400	$201,500	$612,900	875	2023-04-13

2022	$187,900	$352,500	$540,400	876	2023-04-13
2021	$187,900	$352,500	$540,400	876	2023-04-13
2020	$157,300	$327,700	$485,000	876	2023-04-13

2022	$468,400	$403,300	$871,700	877	2023-04-13
2021	$468,400	$403,300	$871,700	877	2023-04-13
2020	$401,000	$402,000	$803,000	877	2023-04-13

2022	$325,900	$465,800	$791,700	878	2023-04-13
2021	$325,900	$465,800	$791,700	878	2023-04-13
2020	$294,700	$339,300	$634,000	878	2023-04-13

2022	$183,200	$218,400	$401,600	879	2023-04-13
2021	$183,200	$218,400	$401,600	879	2023-04-13
2020	$167,000	$179,100	$346,100	879	2023-04-13

2022	$384,400	$224,300	$608,700	880	2023-04-13
2021	$384,400	$224,300	$608,700	880	2023-04-13
2020	$345,800	$198,700	$544,500	880	2023-04-13

2022	$1,268,800	$371,500	$1,640,300	881	2023-04-13
2021	$1,268,800	$371,500	$1,640,300	881	2023-04-13
2020	$990,200	$435,700	$1,425,900	881	2023-04-13

2022	$21,300	$143,600	$164,900	883	2023-04-13
2021	$21,300	$143,600	$164,900	883	2023-04-13
2020	$31,000	$164,600	$195,600	883	2023-04-13

2022	$191,000	$235,500	$426,500	884	2023-04-13
2021	$191,000	$235,500	$426,500	884	2023-04-13
2020	$169,000	$209,500	$378,500	884	2023-04-13

2022	$998,100	$474,700	$1,472,800	887	2023-04-13
2021	$998,100	$474,700	$1,472,800	887	2023-04-13
2020	$950,800	$500,700	$1,451,500	887	2023-04-13

2022	$0	$160,200	$160,200	888	2023-04-13
2021	$0	$160,200	$160,200	888	2023-04-13
2020	$0	$163,200	$163,200	888	2023-04-13

2022	$403,600	$192,900	$596,500	891	2023-04-13
2021	$403,600	$192,900	$596,500	891	2023-04-13
2020	$334,900	$178,600	$513,500	891	2023-04-13

2022	$0	$554,000	$554,000	892	2023-04-13
2021	$0	$554,000	$554,000	892	2023-04-13
2020	$0	$310,700	$310,700	892	2023-04-13

2022	$786,900	$282,800	$1,069,700	895	2023-04-13
2021	$743,700	$282,800	$1,026,500	895	2023-04-13
2020	$574,400	$269,500	$843,900	895	2023-04-13

2022	$1,117,300	$352,700	$1,470,000	896	2023-04-13
2021	$1,117,300	$352,700	$1,470,000	896	2023-04-13
2020	$885,800	$382,200	$1,268,000	896	2023-04-13

2022	$0	$138,700	$138,700	897	2023-04-13
2021	$0	$138,700	$138,700	897	2023-04-13
2020	$0	$359,800	$359,800	897	2023-04-13

2022	$0	$425,300	$425,300	898	2023-04-13
2021	$0	$425,300	$425,300	898	2023-04-13
2020	$0	$316,200	$316,200	898	2023-04-13

2022	$581,100	$515,300	$1,096,400	899	2023-04-13
2021	$738,600	$515,300	$1,253,900	899	2023-04-13
2020	$604,100	$468,800	$1,072,900	899	2023-04-13

2022	$563,900	$675,100	$1,239,000	900	2023-04-13
2021	$563,900	$675,100	$1,239,000	900	2023-04-13
2020	$517,700	$604,500	$1,122,200	900	2023-04-13

2022	$114,200	$178,100	$292,300	901	2023-04-13
2021	$114,200	$178,100	$292,300	901	2023-04-13
2020	$96,400	$109,300	$205,700	901	2023-04-13

2022	$0	$375,900	$375,900	907	2023-04-13
2021	$0	$375,900	$375,900	907	2023-04-13
2020	$0	$240,800	$240,800	907	2023-04-13

2022	$0	$428,000	$428,000	908	2023-04-13
2021	$0	$428,000	$428,000	908	2023-04-13
2020	$0	$313,900	$313,900	908	2023-04-13

2022	$1,264,700	$1,184,800	$2,449,500	909	2023-04-13
2021	$1,264,700	$1,184,800	$2,449,500	909	2023-04-13
2020	$1,308,200	$979,200	$2,287,400	909	2023-04-13

2022	$487,700	$403,500	$891,200	910	2023-04-13
2021	$487,700	$403,500	$891,200	910	2023-04-13
2020	$411,800	$382,200	$794,000	910	2023-04-13

2022	$420,600	$852,600	$1,273,200	911	2023-04-13
2021	$420,600	$852,600	$1,273,200	911	2023-04-13
2020	$382,300	$795,200	$1,177,500	911	2023-04-13

2022	$0	$81,400	$81,400	912	2023-04-13
2021	$0	$81,400	$81,400	912	2023-04-13
2020	$0	$69,200	$69,200	912	2023-04-13

2022	$25,900	$149,300	$175,200	913	2023-04-13
2021	$25,900	$149,300	$175,200	913	2023-04-13
2020	$26,500	$100,800	$127,300	913	2023-04-13

2022	$133,700	$155,800	$289,500	915	2023-04-13
2021	$133,700	$155,800	$289,500	915	2023-04-13
2020	$134,200	$110,300	$244,500	915	2023-04-13

2022	$171,000	$178,500	$349,500	916	2023-04-13
2021	$171,000	$178,500	$349,500	916	2023-04-13
2020	$143,400	$141,200	$284,600	916	2023-04-13

2022	$250,500	$235,300	$485,800	917	2023-04-13
2021	$250,500	$235,300	$485,800	917	2023-04-13
2020	$249,900	$163,200	$413,100	917	2023-04-13

2022	$403,900	$335,600	$739,500	920	2023-04-13
2021	$399,600	$335,600	$735,200	920	2023-04-13
2020	$360,500	$275,400	$635,900	920	2023-04-13

2022	$302,400	$249,100	$551,500	921	2023-04-13
2021	$302,400	$249,100	$551,500	921	2023-04-13
2020	$267,600	$168,600	$436,200	921	2023-04-13

2022	$29,900	$171,500	$201,400	923	2023-04-13
2021	$29,900	$171,500	$201,400	923	2023-04-13
2020	$26,300	$128,300	$154,600	923	2023-04-13

2022	$0	$477,500	$477,500	924	2023-04-13
2021	$0	$477,500	$477,500	924	2023-04-13
2020	$0	$393,000	$393,000	924	2023-04-13

2022	$0	$400	$400	925	2023-04-13
2021	$0	$400	$400	925	2023-04-13
2020	$0	$400	$400	925	2023-04-13

2022	$0	$222,900	$222,900	934	2023-04-13
2021	$0	$222,900	$222,900	934	2023-04-13
2020	$0	$174,700	$174,700	934	2023-04-13

2022	$458,600	$263,000	$721,600	935	2023-04-13
2021	$458,600	$263,000	$721,600	935	2023-04-13
2020	$412,900	$232,400	$645,300	935	2023-04-13

2022	$596,300	$440,400	$1,036,700	939	2023-04-13
2021	$596,300	$440,400	$1,036,700	939	2023-04-13
2020	$518,000	$472,700	$990,700	939	2023-04-13

2022	$432,600	$276,100	$708,700	940	2023-04-13
2021	$432,600	$276,100	$708,700	940	2023-04-13
2020	$406,400	$248,200	$654,600	940	2023-04-13

2022	$397,900	$168,600	$566,500	941	2023-04-13
2021	$397,900	$168,600	$566,500	941	2023-04-13
2020	$361,200	$163,000	$524,200	941	2023-04-13

2022	$402,700	$227,300	$630,000	942	2023-04-13
2021	$402,700	$227,300	$630,000	942	2023-04-13
2020	$377,500	$222,300	$599,800	942	2023-04-13

2022	$324,200	$261,900	$586,100	943	2023-04-13
2021	$324,200	$261,900	$586,100	943	2023-04-13
2020	$301,800	$186,200	$488,000	943	2023-04-13

2022	$331,800	$297,200	$629,000	944	2023-04-13
2021	$393,600	$339,500	$733,100	944	2023-04-13
2020	$309,200	$313,100	$622,300	944	2023-04-13

2022	$334,800	$143,600	$478,400	947	2023-04-13
2021	$334,800	$143,600	$478,400	947	2023-04-13
2020	$311,900	$93,500	$405,400	947	2023-04-13

2022	$423,400	$386,900	$810,300	949	2023-04-13
2021	$383,600	$386,900	$770,500	949	2023-04-13
2020	$349,600	$651,800	$1,001,400	949	2023-04-13

2022	$161,600	$106,600	$268,200	951	2023-04-13
2021	$161,600	$106,600	$268,200	951	2023-04-13
2020	$181,500	$74,700	$256,200	951	2023-04-13

2022	$122,200	$125,500	$247,700	952	2023-04-13
2021	$134,400	$133,800	$268,200	952	2023-04-13
2020	$94,600	$97,000	$191,600	952	2023-04-13

2022	$183,800	$126,300	$310,100	953	2023-04-13
2021	$183,800	$126,300	$310,100	953	2023-04-13
2020	$196,900	$129,800	$326,700	953	2023-04-13

2022	$134,700	$156,100	$290,800	954	2023-04-13
2021	$134,700	$156,100	$290,800	954	2023-04-13
2020	$128,500	$135,400	$263,900	954	2023-04-13

2022	$91,100	$124,900	$216,000	955	2023-04-13
2021	$91,100	$124,900	$216,000	955	2023-04-13
2020	$78,700	$94,100	$172,800	955	2023-04-13

2022	$311,600	$108,600	$420,200	958	2023-04-13
2021	$311,600	$108,600	$420,200	958	2023-04-13
2020	$254,000	$114,300	$368,300	958	2023-04-13

2022	$229,100	$112,600	$341,700	959	2023-04-13
2021	$229,100	$112,600	$341,700	959	2023-04-13
2020	$201,500	$106,300	$307,800	959	2023-04-13

2022	$209,600	$115,100	$324,700	960	2023-04-13
2021	$209,600	$115,100	$324,700	960	2023-04-13
2020	$196,300	$111,100	$307,400	960	2023-04-13

2022	$383,800	$243,800	$627,600	961	2023-04-13
2021	$383,800	$243,800	$627,600	961	2023-04-13
2020	$349,400	$201,300	$550,700	961	2023-04-13

2022	$371,900	$112,400	$484,300	962	2023-04-13
2021	$371,900	$112,400	$484,300	962	2023-04-13
2020	$311,100	$118,200	$429,300	962	2023-04-13

2022	$245,600	$239,300	$484,900	963	2023-04-13
2021	$245,600	$239,300	$484,900	963	2023-04-13
2020	$261,400	$167,800	$429,200	963	2023-04-13

2022	$0	$211,200	$211,200	964	2023-04-13
2021	$0	$211,200	$211,200	964	2023-04-13
2020	$79,100	$153,500	$232,600	964	2023-04-13

2022	$528,500	$231,100	$759,600	965	2023-04-13
2021	$524,400	$231,100	$755,500	965	2023-04-13
2020	$459,700	$188,600	$648,300	965	2023-04-13

2022	$376,200	$166,000	$542,200	966	2023-04-13
2021	$376,200	$166,000	$542,200	966	2023-04-13
2020	$330,800	$144,000	$474,800	966	2023-04-13

2022	$467,700	$172,900	$640,600	967	2023-04-13
2021	$467,700	$172,900	$640,600	967	2023-04-13
2020	$438,500	$152,000	$590,500	967	2023-04-13

2022	$215,000	$278,700	$493,700	968	2023-04-13
2021	$207,300	$302,900	$510,200	968	2023-04-13
2020	$168,400	$253,200	$421,600	968	2023-04-13

2022	$143,300	$156,100	$299,400	969	2023-04-13
2021	$143,300	$156,100	$299,400	969	2023-04-13
2020	$118,900	$103,800	$222,700	969	2023-04-13

2022	$207,900	$172,600	$380,500	971	2023-04-13
2021	$207,900	$172,600	$380,500	971	2023-04-13
2020	$191,500	$136,900	$328,400	971	2023-04-13

2022	$0	$158,100	$158,100	972	2023-04-13
2021	$0	$158,100	$158,100	972	2023-04-13
2020	$0	$122,200	$122,200	972	2023-04-13

2022	$253,200	$151,600	$404,800	973	2023-04-13
2021	$245,500	$151,600	$397,100	973	2023-04-13
2020	$246,700	$116,700	$363,400	973	2023-04-13

2022	$463,100	$266,000	$729,100	974	2023-04-13
2021	$463,100	$266,000	$729,100	974	2023-04-13
2020	$395,700	$260,100	$655,800	974	2023-04-13

2022	$0	$221,300	$221,300	975	2023-04-13
2021	$0	$221,300	$221,300	975	2023-04-13
2020	$0	$202,400	$202,400	975	2023-04-13

2022	$261,400	$211,800	$473,200	976	2023-04-13
2021	$262,700	$211,800	$474,500	976	2023-04-13
2020	$198,300	$167,700	$366,000	976	2023-04-13

2022	$584,200	$192,500	$776,700	977	2023-04-13
2021	$584,200	$192,500	$776,700	977	2023-04-13
2020	$565,300	$152,800	$718,100	977	2023-04-13

2022	$26,100	$134,100	$160,200	978	2023-04-13
2021	$26,100	$134,100	$160,200	978	2023-04-13
2020	$22,400	$101,900	$124,300	978	2023-04-13

2022	$94,700	$130,300	$225,000	979	2023-04-13
2021	$94,700	$130,300	$225,000	979	2023-04-13
2020	$87,600	$98,700	$186,300	979	2023-04-13

2022	$270,900	$128,900	$399,800	981	2023-04-13
2021	$270,900	$128,900	$399,800	981	2023-04-13
2020	$226,600	$97,500	$324,100	981	2023-04-13

2022	$112,400	$137,000	$249,400	982	2023-04-13
2021	$112,400	$137,000	$249,400	982	2023-04-13
2020	$72,500	$104,800	$177,300	982	2023-04-13

2022	$12,100	$137,300	$149,400	983	2023-04-13
2021	$12,100	$137,300	$149,400	983	2023-04-13
2020	$4,600	$106,700	$111,300	983	2023-04-13

2022	$90,800	$118,300	$209,100	984	2023-04-13
2021	$90,800	$118,300	$209,100	984	2023-04-13
2020	$78,500	$90,100	$168,600	984	2023-04-13

2022	$107,000	$139,600	$246,600	986	2023-04-13
2021	$107,000	$139,600	$246,600	986	2023-04-13
2020	$122,600	$96,500	$219,100	986	2023-04-13

2022	$258,800	$411,500	$670,300	987	2023-04-13
2021	$258,800	$411,500	$670,300	987	2023-04-13
2020	$231,400	$341,500	$572,900	987	2023-04-13

2022	$4,100	$12,000	$16,100	990	2023-04-13
2021	$4,100	$12,000	$16,100	990	2023-04-13
2020	$3,800	$10,900	$14,700	990	2023-04-13

2022	$77,800	$131,000	$208,800	991	2023-04-13
2021	$77,800	$131,000	$208,800	991	2023-04-13
2020	$73,200	$99,300	$172,500	991	2023-04-13

2022	$0	$680,300	$680,300	992	2023-04-13
2021	$0	$680,300	$680,300	992	2023-04-13
2020	$0	$599,100	$599,100	992	2023-04-13

2022	$226,300	$135,900	$362,200	993	2023-04-13
2021	$210,700	$135,900	$346,600	993	2023-04-13
2020	$194,900	$99,100	$294,000	993	2023-04-13

2022	$145,200	$171,100	$316,300	994	2023-04-13
2021	$145,200	$171,100	$316,300	994	2023-04-13
2020	$121,500	$122,900	$244,400	994	2023-04-13

2022	$165,900	$84,200	$250,100	995	2023-04-13
2021	$165,900	$89,400	$255,300	995	2023-04-13
2020	$111,000	$49,900	$160,900	995	2023-04-13

2022	$336,100	$186,700	$522,800	996	2023-04-13
2021	$336,100	$186,700	$522,800	996	2023-04-13
2020	$310,800	$163,900	$474,700	996	2023-04-13

2022	$212,500	$160,700	$373,200	997	2023-04-13
2021	$212,500	$160,700	$373,200	997	2023-04-13
2020	$208,500	$141,500	$350,000	997	2023-04-13

2022	$442,600	$379,500	$822,100	998	2023-04-13
2021	$442,600	$379,500	$822,100	998	2023-04-13
2020	$435,600	$314,800	$750,400	998	2023-04-13

2022	$0	$141,700	$141,700	1002	2023-04-13
2021	$0	$141,700	$141,700	1002	2023-04-13
2020	$0	$125,300	$125,300	1002	2023-04-13

2022	$167,600	$361,400	$529,000	1003	2023-04-13
2021	$179,900	$361,400	$541,300	1003	2023-04-13
2020	$198,500	$254,300	$452,800	1003	2023-04-13

2022	$370,900	$175,200	$546,100	1004	2023-04-13
2021	$370,900	$175,200	$546,100	1004	2023-04-13
2020	$289,200	$166,000	$455,200	1004	2023-04-13

2022	$348,300	$184,800	$533,100	1005	2023-04-13
2021	$348,300	$184,800	$533,100	1005	2023-04-13
2020	$303,600	$124,000	$427,600	1005	2023-04-13

2022	$131,500	$140,300	$271,800	1006	2023-04-13
2021	$131,500	$140,300	$271,800	1006	2023-04-13
2020	$113,800	$106,500	$220,300	1006	2023-04-13

2022	$0	$366,700	$366,700	1009	2023-04-13
2021	$0	$366,700	$366,700	1009	2023-04-13
2020	$0	$306,500	$306,500	1009	2023-04-13

2022	$56,500	$122,100	$178,600	1015	2023-04-13
2021	$56,500	$122,100	$178,600	1015	2023-04-13
2020	$49,200	$95,200	$144,400	1015	2023-04-13

2022	$122,600	$155,100	$277,700	1016	2023-04-13
2021	$122,600	$155,100	$277,700	1016	2023-04-13
2020	$111,500	$118,800	$230,300	1016	2023-04-13

2022	$43,400	$191,800	$235,200	1018	2023-04-13
2021	$43,400	$191,800	$235,200	1018	2023-04-13
2020	$39,600	$161,500	$201,100	1018	2023-04-13

2022	$265,300	$163,000	$428,300	1019	2023-04-13
2021	$265,300	$163,000	$428,300	1019	2023-04-13
2020	$253,200	$126,000	$379,200	1019	2023-04-13

2022	$81,200	$169,000	$250,200	1020	2023-04-13
2021	$81,200	$169,000	$250,200	1020	2023-04-13
2020	$102,200	$131,400	$233,600	1020	2023-04-13

2022	$370,500	$395,200	$765,700	1022	2023-04-13
2021	$370,500	$395,200	$765,700	1022	2023-04-13
2020	$256,100	$333,400	$589,500	1022	2023-04-13

2022	$160,500	$195,700	$356,200	1023	2023-04-13
2021	$160,500	$195,700	$356,200	1023	2023-04-13
2020	$139,700	$158,800	$298,500	1023	2023-04-13

2022	$142,900	$148,400	$291,300	1024	2023-04-13
2021	$142,900	$148,400	$291,300	1024	2023-04-13
2020	$121,200	$102,400	$223,600	1024	2023-04-13

2022	$296,500	$202,000	$498,500	1025	2023-04-13
2021	$277,500	$202,000	$479,500	1025	2023-04-13
2020	$201,800	$189,300	$391,100	1025	2023-04-13

2022	$261,400	$264,800	$526,200	1026	2023-04-13
2021	$261,400	$264,800	$526,200	1026	2023-04-13
2020	$248,000	$218,500	$466,500	1026	2023-04-13

2022	$0	$401,100	$401,100	1027	2023-04-13
2021	$0	$401,100	$401,100	1027	2023-04-13
2020	$0	$354,800	$354,800	1027	2023-04-13

2022	$0	$12,200	$12,200	1028	2023-04-13
2021	$0	$12,200	$12,200	1028	2023-04-13
2020	$0	$10,500	$10,500	1028	2023-04-13

2022	$368,900	$354,100	$723,000	1030	2023-04-13
2021	$368,900	$354,100	$723,000	1030	2023-04-13
