PID	Building #	Year Built	Living Area	Replacement Cost	Percent Good	Value after Depreciation	Style	Model	Grade	Stories	Total Bedrooms	Total Bthrms	Total Half Baths	Total Rooms	Num Kitchens	Gross Floor Area	Living Area	CollectedOn
804	2	1997	741	156225	83	129700	Apt/Garage	Residential	Good	1.75	00	1	0	1	 	1,976	741	2024-10-27
806	1	1988	3,556	767780	90	691000	Colonial	Residential	Good +20	2.5	4	3	1	10	01	6,482	3,556	2024-10-27
807	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
808	1	1983	2,160	348754	76	265100	Cape Cod	Residential	Good	1.5	3	3	0	8	01	4,944	2,160	2024-10-27
809	1	1983	1,547	248742	72	179100	Cape Cod	Residential	Average +20	1.75	3	2	0	7	01	3,642	1,547	2024-10-27
810	1	1977	4,251	687269	90	618500	Cape Cod	Residential	Good +20	1.75	4	3	1	11	01	7,586	4,251	2024-10-27
810	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
811	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
812	1	1980	1,566	314863	69	217300	Colonial	Residential	Average +20	1.75	2	2	0	7	01	3,554	1,566	2024-10-27
814	1	2015	3,251	507655	97	492400	Cape Cod	Residential	Good +20	1.75	4	3	0	8	01	6,474	3,251	2024-10-27
815	1	1968	2,656	419451	65	272600	Modern/Contemp	Residential	Average +20	2	2	3	1	10	01	5,160	2,656	2024-10-27
815	2	1968	881	163147	60	97900	Modern/Contemp	Residential	Average +10	1	1	1	0	4	01	1,842	881	2024-10-27
816	1	1978	2,524	537490	67	360100	Modern/Contemp	Residential	Good	1	2	2	1	11	01	6,255	2,524	2024-10-27
816	2	2001	2,420	292313	85	248500	Modern/Contemp	Residential	Average	2	1	2	0	7	01	4,984	2,420	2024-10-27
820	1	1800	4,614	1056949	89	940700	Antique	Residential	Excellent	2	4	4	2	11	01	9,003	4,614	2024-10-27
821	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
824	1	1850	594	70992	50	35500	Cape Cod	Residential	Minimum	1.5	1	1	0	4	01	1,929	594	2024-10-27
826	1	1988	1,776	297281	72	214000	Modern/Contemp	Residential	Average +20	1.5	3	2	0	6	01	4,526	1,776	2024-10-27
826	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
827	1	1800	3,613	710889	85	604300	Antique	Residential	Good +20	1.75	3	3	1	11	01	7,010	3,613	2024-10-27
827	2	1980	986	156827	68	106600	Apt/Garage	Residential	Average +10	2	1	1	0	3	01	3,311	986	2024-10-27
827	3		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
829	1	1963	1,330	229194	65	149000	Ranch	Residential	Average	1	3	2	0	8	01	3,331	1,330	2024-10-27
829	2	1900	2,769	201733	60	121000	Shop	Industrial	Below Average	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	3,434	2,769	2024-10-27
829	3	1986	2,400	102821	68	69900	Warehousing	Industrial	Minimum	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	3,744	2,400	2024-10-27
830	1	1970	864	178911	72	128800	Ranch	Residential	Average	1	3	2	0	5	01	2,053	864	2024-10-27
831	1	1992	4,902	1182682	79	934300	Modern/Contemp	Residential	Excellent+10	2	5	4	1	12	01	11,111	4,902	2024-10-27
831	2	1952	1,171	73656	72	53000	Camp	Residential	Average +10	1	3	1	0	6	01	1,584	1,171	2024-10-27
831	3	1952	1,742	95584	72	68800	Studio/Garage	Residential	Average	1	00	0	0	1	 	1,742	1,742	2024-10-27
832	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
833	1	1945	2,740	390644	72	281300	Colonial	Residential	Average +10	2	3	1	1	7	01	4,826	2,740	2024-10-27
833	2	1945	780	93159	45	41900	Apt/Garage	Residential	Below Average	1	1	1	0	3	01	1,616	780	2024-10-27
834	1	1953	1,482	196152	76	149100	Ranch	Residential	Average	1	2	2	0	6	01	2,586	1,482	2024-10-27
835	1	1994	1,957	379899	77	292500	Modern/Contemp	Residential	Good	1	3	2	1	7	01	3,678	1,957	2024-10-27
835	2	2007	336	38539	91	35100	Studio/Garage	Residential	Average	1.5	 	0	0	 	 	1,344	336	2024-10-27
836	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
837	1	1804	4,523	597772	75	448300	Family Duplex	Residential	Average +20	2	7	5	1	15	02	7,851	4,523	2024-10-27
837	2	1900	745	40506	10	4100	Camp	Residential	Average	1	2	1	0	4	01	1,041	745	2024-10-27
837	3	1900	600	30880	10	3100	Camp	Residential	Average	1	2	1	0	4	01	768	600	2024-10-27
838	1	1980	1,632	247949	80	198400	Raised Ranch	Residential	Average +10	1	4	2	0	8	01	3,434	1,632	2024-10-27
839	1	1818	3,472	477975	80	382400	Antique	Residential	Average +20	1.75	5	2	1	12	01	6,325	3,472	2024-10-27
839	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
840	1	2020	1,012	175083	99	173300	Ranch	Residential	Average +10	1	3	1	0	5	01	2,264	1,012	2024-10-27
841	1	1983	2,518	329480	67	220800	Office Bldg	Commercial	Average	1.75	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	11	MISSING-Num Kitchens:	4,060	2,518	2024-10-27
841	2	1970	1,248	110430	72	79500	Shop	Industrial	Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	2,567	1,248	2024-10-27
841	3	2014	2,400	252758	94	237600	Shop	Industrial	Average +20	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	4,800	2,400	2024-10-27
842	1	1850	1,572	159352	71	113100	Conventional	Residential	Average +10	1.75	3	1	1	7	01	2,720	1,572	2024-10-27
843	1	1967	864	152075	55	83600	Ranch	Residential	Average	1	1	1	0	4	01	2,610	864	2024-10-27
844	1	1944	160	5558	76	4200	Camp	Residential	Minimum	1	00	0	0	1	01	280	160	2024-10-27
844	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
845	1	1976	1,803	263133	76	200000	Ranch	Residential	Average +10	1	3	1	0	6	01	3,855	1,803	2024-10-27
846	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
849	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
850	1	1934	858	48667	65	31600	Camp	Residential	Average	1	2	0	1	4	01	1,156	858	2024-10-27
851	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
851	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
852	1	1909	1,056	41130	71	29200	Camp	Residential	Below Average	2	1	0	0	2	01	1,296	1,056	2024-10-27
853	1	2001	1,146	73528	82	60300	Camp	Residential	Average +10	1.5	1	0	1	3	01	1,881	1,146	2024-10-27
855	1	1920	464	37429	85	31800	Camp	Residential	Average +10	1	2	1	0	3	01	1,038	464	2024-10-27
858	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
860	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
861	1	1860	2,160	257837	75	193400	Conventional	Residential	Average +20	1.75	4	2	0	8	01	5,276	2,160	2024-10-27
862	1	1987	7,281	976253	68	663900	Nursing Home	Commercial	Average +10	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	17	MISSING-Num Kitchens:	10,583	7,281	2024-10-27
863	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
864	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
865	1	1989	4,299	1133734	75	850300	Modern/Contemp	Residential	Excellent	1.5	3	3	1	10	01	12,162	4,299	2024-10-27
865	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
867	1	1981	3,964	938908	90	845000	Modern/Contemp	Residential	Excellent	1	4	3	1	10	01	9,724	3,964	2024-10-27
867	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
867	3	1992	525	270415	80	216300	Studio/Garage	Residential	Excellent	1	00	0	1	2	01	6,197	525	2024-10-27
868	1	1778	2,984	376684	78	293800	Antique	Residential	Average +10	2	3	2	1	10	01	4,900	2,984	2024-10-27
868	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
869	1	1958	1,778	253678	72	182600	Ranch	Residential	Average +10	1	3	2	0	8	01	2,875	1,778	2024-10-27
871	1	1990	2,406	472206	75	354200	Modern/Contemp	Residential	Good	2	4	3	1	11	01	4,904	2,406	2024-10-27
872	1	1990	2,398	351939	71	249900	Cape Cod	Residential	Good	1.75	3	3	0	8	01	4,742	2,398	2024-10-27
872	2	1994	1,251	196161	73	143200	Studio/Garage	Residential	Good	2	00	0	1	3	01	3,372	1,251	2024-10-27
873	1	1880	2,739	428345	85	364100	Antique	Residential	Good	1.5	4	2	1	10	01	5,766	2,739	2024-10-27
873	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
873	3	1900	448	33704	85	28600	Camp	Residential	Average +10	1	1	1	0	1	01	988	448	2024-10-27
874	1	1970	1,765	244110	60	146500	Modern/Contemp	Residential	Average	2	2	2	0	6	01	4,910	1,765	2024-10-27
875	1	1790	2,653	490776	85	417200	Antique	Residential	Good	1.75	3	4	0	7	01	5,487	2,653	2024-10-27
876	1	1989	1,344	241026	75	180800	Raised Ranch	Residential	Average +10	1	2	2	0	5	01	3,444	1,344	2024-10-27
877	1	1980	3,184	572346	72	412100	Modern/Contemp	Residential	Good +10	2	2	2	1	8	01	7,563	3,184	2024-10-27
878	1	1967	1,678	397403	76	302000	Modern/Contemp	Residential	Good	1	3	3	0	8	01	4,423	1,678	2024-10-27
879	1	1970	1,692	213592	72	153800	Cape Cod	Residential	Average +10	1.75	3	2	0	6	01	2,942	1,692	2024-10-27
880	1	2015	2,938	386896	97	375300	Modern/Contemp	Residential	Good	1.75	4	2	1	8	 	3,952	2,938	2024-10-27
881	1	2003	6,208	1399192	87	1217300	Modern/Contemp	Residential	Excellent+10	2	4	3	1	12	01	10,895	6,208	2024-10-27
883	1	1985	664	33141	63	20900	Camp	Residential	Average	1.75	1	0	1	3	01	952	664	2024-10-27
883	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
884	1	1980	1,055	219627	85	186700	Modern/Contemp	Residential	Average +20	1.75	2	2	0	6	01	2,328	1,055	2024-10-27
887	1	1975	4,538	1095810	90	986200	Modern/Contemp	Residential	Excellent+10	1	3	3	1	8	01	6,134	4,538	2024-10-27
887	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
888	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
891	1	1994	2,667	514116	77	395900	Colonial	Residential	Good	2	3	2	1	8	01	6,237	2,667	2024-10-27
892	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
895	1	1983	3,923	858823	90	772900	Colonial	Residential	Good +20	1.75	4	3	0	9	01	7,195	3,923	2024-10-27
896	1	1983	5,014	1096010	90	986400	Colonial	Residential	Good +20	2.5	5	4	1	14	01	9,144	5,014	2024-10-27
897	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
898	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
899	1	1988	4,042	799643	62	495800	Cape Cod	Residential	Excellent	1.5	3	3	1	10	01	9,726	4,042	2024-10-27
900	1	1987	2,018	538067	73	392800	Modern/Contemp	Residential	Good +10	1	4	2	1	7	01	6,827	2,018	2024-10-27
900	2	1983	840	143226	76	108900	Cape Cod	Residential	Average	1.5	1	1	0	5	01	3,033	840	2024-10-27
901	1	1957	1,048	123889	72	89200	Ranch	Residential	Below Average	1	2	1	0	4	01	1,408	1,048	2024-10-27
907	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
908	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
909	1	1994	6,759	1301873	90	1171700	Cape Cod	Residential	Excellent+10	1.75	4	4	1	13	01	12,205	6,759	2024-10-27
909	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
909	3	2023	2,934	348402	65	226500	Apt/Garage	Residential	Good	1.5	2	3	 	 	 	6,958	2,934	2024-10-27
910	1	1994	3,300	227906	77	175500	Apt/Cust Stbl	Residential	Average	1.5	1	1	1	6	01	5,256	3,300	2024-10-27
911	1	1804	2,475	431818	85	367000	Antique	Residential	Good +10	1.5	3	2	1	9	01	5,160	2,475	2024-10-27
911	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
912	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
913	1	2023	2,456	424644	100	424600	Cape Cod	Residential	Good	1.5	3	2	1	7	01	6,859	2,456	2024-10-27
915	1	1998	1,176	165052	81	133700	Cape Cod	Residential	Average +10	1.75	2	1	1	4	01	2,016	1,176	2024-10-27
916	1	1970	1,638	229966	72	165600	Cape Cod	Residential	Average +10	1.75	3	1	1	6	01	4,644	1,638	2024-10-27
917	1	1983	1,992	245262	76	186400	Cape Cod	Residential	Average +10	1.5	3	2	0	7	01	3,960	1,992	2024-10-27
917	2	1993	504	80060	79	63200	Apt/Garage	Residential	Average	1 1/4	1	1	0	2	00	1,536	504	2024-10-27
920	1	1986	2,844	286063	84	240300	Family Duplex	Residential	Average	1	5	2	0	11	01	4,360	2,844	2024-10-27
920	2	2000	744	120931	83	100400	Ranch	Residential	Average	1	2	1	0	4	01	1,876	744	2024-10-27
921	1	2000	1,424	231506	83	192100	Ranch	Residential	Average	1	2	1	0	4	01	3,312	1,424	2024-10-27
921	2	2000	744	114691	83	95200	Ranch	Residential	Average	1	2	1	0	4	01	1,752	744	2024-10-27
923	1	1968	552	25829	20	5200	Mobile Home	Mobile Home	Below Average	1	2	1	0	4	01	552	552	2024-10-27
923	2	1992	1,155	79954	30	24000	Cape Cod	Residential	Minimum	1.75	2	1	0	5	01	1,360	1,155	2024-10-27
924	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
925	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
934	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
935	1	1995	2,927	486950	79	384700	Modern/Contemp	Residential	Good +10	1.75	3	3	0	6	01	4,491	2,927	2024-10-27
935	2	1998	456	79850	76	60700	Studio/Garage	Residential	Good	1.75	00	1	0	2	01	1,632	456	2024-10-27
939	1	1986	2,284	594735	85	505500	Modern/Contemp	Residential	Good +20	1.5	3	3	1	8	01	5,386	2,284	2024-10-27
939	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
939	3	2003	560	23905	89	21300	Camp	Residential	Minimum	1.75	1	0	1	2	 	800	560	2024-10-27
940	1	2013	2,747	433357	96	416000	Cape Cod	Residential	Good +10	1.75	3	2	1	7	 	5,713	2,747	2024-10-27
941	1	2016	2,942	408567	97	396300	Modern/Contemp	Residential	Good	1.75	3	2	1	6	 	5,371	2,942	2024-10-27
942	1	1989	2,920	502992	79	397400	Cape Cod	Residential	Good +10	1.75	4	3	1	9	01	5,772	2,920	2024-10-27
943	1	2003	2,042	358738	89	319300	Cape Cod	Residential	Good	1.75	3	2	1	9	 	4,538	2,042	2024-10-27
944	1	1982	2,851	460063	71	326600	Modern/Contemp	Residential	Good	2	3	2	1	7	01	5,796	2,851	2024-10-27
944	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
947	1	1795	2,931	382048	85	324700	Antique	Residential	Average +10	2	4	2	0	8	01	5,782	2,931	2024-10-27
949	1	1812	3,619	474052	76	360300	Antique	Residential	Average +10	2	5	2	1	13	01	8,313	3,619	2024-10-27
949	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
951	1	2015	1,152	151951	97	147400	Ranch	Residential	Average	1	3	2	0	4	02	1,440	1,152	2024-10-27
952	1	1843	1,680	208367	58	120900	Cape Cod	Residential	Average	1.5	2	1	0	7	01	4,375	1,680	2024-10-27
953	1	1972	1,247	191955	90	172800	Cape Cod	Residential	Average +20	1	3	1	0	5	01	2,736	1,247	2024-10-27
954	1	1820	1,357	164759	71	117000	Antique	Residential	Below Average	1	2	1	0	6	01	2,604	1,357	2024-10-27
955	1	1987	936	106241	69	73300	Ranch	Residential	Below Average	1	2	1	0	5	01	1,192	936	2024-10-27
958	1	1857	2,363	344286	90	309900	Antique	Residential	Average +20	1.75	3	2	0	9	01	4,525	2,363	2024-10-27
959	1	1826	1,639	254537	90	229100	Antique	Residential	Average +20	1	2	2	0	6	01	2,900	1,639	2024-10-27
960	1	1910	2,408	282227	71	200400	Antique	Residential	Average	1.75	3	2	0	10	01	4,159	2,408	2024-10-27
960	2		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
961	1	1830	2,480	435091	61	265400	Church	Industrial	Average	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	2,680	2,480	2024-10-27
961	2	1830	1,608	179337	66	118400	Clubs/Lodge/Ha	Commercial	Below Average	1	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	1,608	1,608	2024-10-27
962	1	1910	2,636	430143	85	365600	Antique	Residential	Average +20	2	5	3	0	9	01	6,595	2,636	2024-10-27
963	1	1850	3,253	317639	75	238200	Stor/Off/Apt	Commercial	Average	1.5	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	 	MISSING-Num Kitchens:	6,480	3,253	2024-10-27
964	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
965	1	1839	3,728	696121	75	522100	Public School	Commercial	Average +10	2	MISSING-Total Bedrooms:	MISSING-Total Bthrms:	MISSING-Total Half Baths:	03	MISSING-Num Kitchens:	5,366	3,728	2024-10-27
966	1	1924	2,249	402971	90	362700	Antique	Residential	Good +10	2	3	2	1	8	01	3,782	2,249	2024-10-27
967	1	2013	3,541	431423	96	414200	Cape Cod	Residential	Average +20	1.75	3	2	1	7	01	6,876	3,541	2024-10-27
968	1	2008	1,456	206797	91	188200	Ranch	Residential	Average	1	3	2	0	6	 	3,208	1,456	2024-10-27
969	1	1977	1,538	168840	76	128300	Ranch	Residential	Below Average	1	3	1	0	5	01	2,582	1,538	2024-10-27
971	1	1976	1,821	229736	76	174600	Cape Cod	Residential	Average +10	1.5	4	2	0	7	01	4,134	1,821	2024-10-27
972	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
973	1	1988	2,294	331160	73	241700	Cape Cod	Residential	Average +20	1.75	4	3	0	7	01	5,000	2,294	2024-10-27
974	1	1992	2,948	571899	76	434600	Modern/Contemp	Residential	Good +10	1.5	4	2	2	10	01	6,784	2,948	2024-10-27
975	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
976	1	1980	1,690	297823	75	223400	Colonial	Residential	Average +10	1.75	4	2	0	8	01	2,797	1,690	2024-10-27
977	1	1812	3,877	629746	88	554200	Antique	Residential	Good	1.75	4	3	1	10	01	6,819	3,877	2024-10-27
978	1	1825	747	65188	40	26100	Ranch	Residential	Minimum	1	1	1	0	2	01	1,262	747	2024-10-27
979	1	1938	1,078	125984	60	75600	Cape Cod	Residential	Below Average	1	3	1	0	6	01	2,293	1,078	2024-10-27
981	1	1960	2,004	318652	85	270900	Modern/Contemp	Residential	Average +10	1.5	3	3	0	7	01	4,378	2,004	2024-10-27
982	1	1966	864	154622	65	100500	Ranch	Residential	Average	1	3	1	1	5	01	1,944	864	2024-10-27
983	1	1974	672	28615	40	11400	Mobile Home	Mobile Home	Below Average	1	2	1	0	4	01	728	672	2024-10-27
984	1	1910	942	100798	85	85700	Ranch	Residential	Below Average	1	1	1	0	4	01	1,143	942	2024-10-27
986	1	1910	1,278	127305	71	90400	Conventional	Residential	Average	1.5	3	1	0	6	01	2,134	1,278	2024-10-27
987	1	1870	2,221	284854	76	216500	Antique	Residential	Average	1.75	5	2	0	8	01	4,435	2,221	2024-10-27
990	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
990	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
991	1	1800	880	87806	67	58800	Cape Cod	Residential	Below Average	1.5	3	1	0	6	01	1,216	880	2024-10-27
992	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
993	1	2013	1,638	209459	96	201100	Cape Cod	Residential	Average +10	1.75	2	2	0	5	01	3,054	1,638	2024-10-27
994	1	2002	960	170776	85	145200	Ranch	Residential	Average +10	1	2	1	0	4	01	2,200	960	2024-10-27
995	1	2006	1,248	186399	89	165900	Ranch	Residential	Average	1	3	2	0	5	01	2,508	1,248	2024-10-27
996	1	1846	2,459	419977	76	319200	Antique	Residential	Average +20	2	5	3	0	10	01	6,952	2,459	2024-10-27
996	2		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
997	1	1935	1,748	253761	79	200500	Cape Cod	Residential	Average +20	1.5	3	2	0	7	01	3,615	1,748	2024-10-27
998	1	1812	3,004	488509	83	405500	Antique	Residential	Good	2	4	2	1	8	01	5,938	3,004	2024-10-27
1002	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1003	1	1830	1,784	193003	76	146700	Conventional	Residential	Average +10	2	3	2	0	8	01	3,302	1,784	2024-10-27
1003	2	2023	974	188644	60	113200	Apt/Garage	Residential	Average +20	2	2	1	 	 	 	3,922	974	2024-10-27
1004	1	1979	3,480	415691	85	353300	Modern/Contemp	Residential	Average +10	2	3	3	0	8	01	5,035	3,480	2024-10-27
1005	1	1815	1,980	266150	75	199600	Antique	Residential	Average +10	1.5	2	2	0	7	01	4,110	1,980	2024-10-27
1005	2	1993	1,080	165629	77	127500	Modern/Contemp	Residential	Average	1.5	1	1	0	3	01	2,224	1,080	2024-10-27
1006	1	1925	1,162	156045	80	124800	Cape Cod	Residential	Average +10	1.75	2	1	1	5	01	1,692	1,162	2024-10-27
1009	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1015	1	1891	1,127	76672	50	38300	Cape Cod	Residential	Minimum	1.75	4	0	0	8	01	1,468	1,127	2024-10-27
1016	1	1973	1,138	177618	67	119000	Raised Ranch	Residential	Average	1	4	2	0	8	01	2,338	1,138	2024-10-27
1018	1	1968	768	83674	50	41800	Ranch	Residential	Below Average	1	3	1	0	5	01	1,728	768	2024-10-27
1019	1	2005	2,016	274671	93	255400	Cape Cod	Residential	Average +10	2	2	1	3	6	01	3,864	2,016	2024-10-27
1020	1	1983	1,144	111054	69	76600	Conventional	Residential	Below Average	2	2	1	1	5	01	2,013	1,144	2024-10-27
1022	1	1780	2,472	364308	76	276900	Antique	Residential	Average +10	2	4	2	0	10	01	5,806	2,472	2024-10-27
1022	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1022	3		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1023	1	1981	1,596	247780	64	158600	Family Conver.	Residential	Average	1.5	3	3	0	8	02	3,240	1,596	2024-10-27
1024	1	1956	1,938	210597	67	141100	Cape Cod	Residential	Average +10	1.75	4	2	0	8	01	3,148	1,938	2024-10-27
1025	1	1984	1,960	373449	70	261400	Colonial	Residential	Average +20	1.75	3	2	1	8	01	4,232	1,960	2024-10-27
1026	1	1780	2,653	280788	66	185300	Cape Cod	Residential	Average +10	1.5	5	1	1	11	01	4,452	2,653	2024-10-27
1026	2		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1027	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1028	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1030	1	1994	1,993	453724	79	358400	Modern/Contemp	Residential	Good +10	1	3	3	0	7	01	5,450	1,993	2024-10-27
1031	1	1975	1,276	193318	67	129500	Modern/Contemp	Residential	Below Average	1.75	1	2	0	5	01	3,397	1,276	2024-10-27
1033	1	1981	2,730	379217	72	273000	Modern/Contemp	Residential	Average +20	1.75	4	2	0	10	01	5,684	2,730	2024-10-27
1034	1		0	0		0	Accessory Bldg	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1035	1	1978	1,664	244343	61	149000	Modern/Contemp	Residential	Average +10	2	4	2	0	7	01	3,304	1,664	2024-10-27
1037	1	1976	1,120	128986	40	51600	Ranch	Residential	Below Average	1	3	1	0	5	01	2,240	1,120	2024-10-27
1038	1	1840	1,760	151900	72	109400	Conventional	Residential	Average	1.75	4	1	0	8	01	2,560	1,760	2024-10-27
1039	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
1040	1	1840	2,580	435402	85	370100	Antique	Residential	Average +20	1.5	3	2	0	7	01	7,135	2,580	2024-10-27
1041	1	1879	2,382	420574	80	336500	Antique	Residential	Good	1.75	3	2	0	8	01	6,223	2,382	2024-10-27
1042	1	1885	1,965	281004	85	238900	Antique	Residential	Average +10	1.5	3	2	0	10	01	4,289	1,965	2024-10-27
1043	1	2003	1,006	141107	89	125600	Cape Cod	Residential	Average +10	1.75	2	1	1	4	01	1,797	1,006	2024-10-27
1045	1	1900	864	79277	72	57100	Conventional	Residential	Below Average	2	2	1	0	4	01	1,326	864	2024-10-27
1046	1	1864	1,068	133965	80	107200	Cape Cod	Residential	Below Average	1	2	2	0	6	01	2,115	1,068	2024-10-27
1048	1		0	0		0	Vacant Land	 	 	 	 	 	 	 	 	MISSING-Gross	Missing-Living	2024-10-27
